time	species	transcript
129	protein3	10.32
130	protein1	26.0
130	protein2	17.0
130	protein3	10.4
131	protein1	26.200000000000003
131	protein2	17.0
131	protein3	10.48
132	protein1	26.400000000000002
132	protein2	17.0
132	protein3	10.56
133	protein1	26.6
133	protein2	17.0
133	protein3	10.64
134	protein1	26.8
134	protein2	17.0
134	protein3	10.72
135	protein1	27.0
135	protein2	17.0
135	protein3	10.8
136	protein1	27.200000000000003
136	protein2	17.0
136	protein3	10.88
137	protein1	27.400000000000002
137	protein2	17.0
137	protein3	10.96
138	protein1	27.6
138	protein2	17.0
138	protein3	11.040000000000001
139	protein1	27.8
139	protein2	17.0
139	protein3	11.120000000000001
140	protein1	28.0
140	protein2	17.0
140	protein3	11.200000000000001
141	protein1	28.200000000000003
141	protein2	17.0
141	protein3	11.28
142	protein1	28.400000000000002
142	protein2	17.0
142	protein3	11.36
143	protein1	28.6
143	protein2	17.0
143	protein3	11.44
144	protein1	28.8
144	protein2	17.0
144	protein3	11.52
145	protein1	29.0
145	protein2	17.0
145	protein3	11.6
146	protein1	29.200000000000003
146	protein2	17.0
146	protein3	11.68
147	protein1	29.400000000000002
147	protein2	17.0
147	protein3	11.76
148	protein1	29.6
148	protein2	17.0
148	protein3	11.84
149	protein1	29.8
149	protein2	17.0
149	protein3	11.92
150	protein1	30.0
150	protein2	17.0
150	protein3	12.0
151	protein1	30.200000000000003
151	protein2	17.0
151	protein3	12.08
152	protein1	30.400000000000002
152	protein2	17.0
152	protein3	12.16
153	protein1	30.6
153	protein2	17.0
153	protein3	12.24
154	protein1	30.8
154	protein2	17.0
154	protein3	12.32
155	protein1	31.0
155	protein2	17.0
155	protein3	12.4
156	protein1	31.200000000000003
156	protein2	17.0
156	protein3	12.48
157	protein1	31.400000000000002
157	protein2	17.0
157	protein3	12.56
158	protein1	31.6
158	protein2	17.0
158	protein3	12.64
159	protein1	31.8
159	protein2	17.0
159	protein3	12.72
160	protein1	32.0
160	protein2	17.0
160	protein3	12.8
161	protein1	32.2
161	protein2	17.0
161	protein3	12.88
162	protein1	32.4
162	protein2	17.0
162	protein3	12.96
163	protein1	32.6
163	protein2	17.0
163	protein3	13.040000000000001
164	protein1	32.800000000000004
164	protein2	17.0
164	protein3	13.120000000000001
165	protein1	33.0
165	protein2	17.0
165	protein3	13.200000000000001
166	protein1	33.2
166	protein2	17.0
166	protein3	13.280000000000001
167	protein1	33.4
167	protein2	17.0
167	protein3	13.36
168	protein1	33.6
168	protein2	17.0
168	protein3	13.44
169	protein1	33.800000000000004
169	protein2	17.0
169	protein3	13.52
170	protein1	34.0
170	protein2	17.0
170	protein3	13.6
171	protein1	34.2
171	protein2	17.0
171	protein3	13.68
172	protein1	34.4
172	protein2	17.0
172	protein3	13.76
173	protein1	34.6
173	protein2	17.0
173	protein3	13.84
174	protein1	34.800000000000004
174	protein2	17.0
174	protein3	13.92
175	protein1	35.0
175	protein2	17.0
175	protein3	14.0
176	protein1	35.2
176	protein2	17.0
176	protein3	14.08
177	protein1	35.4
177	protein2	17.0
177	protein3	14.16
178	protein1	35.6
178	protein2	17.0
178	protein3	14.24
179	protein1	35.800000000000004
179	protein2	17.0
179	protein3	14.32
180	protein1	36.0
180	protein2	17.0
180	protein3	14.4
181	protein1	36.2
181	protein2	17.0
181	protein3	14.48
182	protein1	36.4
182	protein2	17.0
182	protein3	14.56
183	protein1	36.6
183	protein2	17.0
183	protein3	14.64
184	protein1	36.800000000000004
184	protein2	17.0
184	protein3	14.72
185	protein1	37.0
185	protein2	17.0
185	protein3	14.8
186	protein1	37.2
186	protein2	17.0
186	protein3	14.88
187	protein1	37.4
187	protein2	17.0
187	protein3	14.96
188	protein1	37.6
188	protein2	17.0
188	protein3	15.040000000000001
189	protein1	37.800000000000004
189	protein2	17.0
189	protein3	15.120000000000001
190	protein1	38.0
190	protein2	17.0
190	protein3	15.200000000000001
191	protein1	38.2
191	protein2	17.0
191	protein3	15.280000000000001
192	protein1	38.400000000000006
192	protein2	17.0
192	protein3	15.36
193	protein1	38.6
193	protein2	17.0
193	protein3	15.44
194	protein1	38.800000000000004
194	protein2	17.0
194	protein3	15.52
195	protein1	39.0
195	protein2	17.0
195	protein3	15.6
196	protein1	39.2
196	protein2	17.0
196	protein3	15.68
197	protein1	39.400000000000006
197	protein2	17.0
197	protein3	15.76
198	protein1	39.6
198	protein2	17.0
198	protein3	15.84
199	protein1	39.800000000000004
199	protein2	17.0
199	protein3	15.92
200	protein1	40.0
200	protein2	17.0
200	protein3	16.0
201	protein1	40.2
201	protein2	17.0
201	protein3	16.080000000000002
202	protein1	40.400000000000006
202	protein2	17.0
202	protein3	16.16
203	protein1	40.6
203	protein2	17.0
203	protein3	16.240000000000002
204	protein1	40.800000000000004
204	protein2	17.0
204	protein3	16.32
205	protein1	41.0
205	protein2	17.0
205	protein3	16.4
206	protein1	41.2
206	protein2	17.0
206	protein3	16.48
207	protein1	41.400000000000006
207	protein2	17.0
207	protein3	16.56
208	protein1	41.6
208	protein2	17.0
208	protein3	16.64
209	protein1	41.800000000000004
209	protein2	17.0
209	protein3	16.72
210	protein1	42.0
210	protein2	17.0
210	protein3	16.8
211	protein1	42.2
211	protein2	17.0
211	protein3	16.88
212	protein1	42.400000000000006
212	protein2	17.0
212	protein3	16.96
213	protein1	42.6
213	protein2	17.0
213	protein3	17.04
214	protein1	42.800000000000004
214	protein2	17.0
214	protein3	17.12
215	protein1	43.0
215	protein2	17.0
215	protein3	17.2
216	protein1	43.2
216	protein2	17.0
216	protein3	17.28
217	protein1	43.400000000000006
217	protein2	17.0
217	protein3	17.36
218	protein1	43.6
218	protein2	17.0
218	protein3	17.44
219	protein1	43.800000000000004
219	protein2	17.0
219	protein3	17.52
220	protein1	44.0
220	protein2	17.0
220	protein3	17.6
221	protein1	44.2
221	protein2	17.0
221	protein3	17.68
222	protein1	44.400000000000006
222	protein2	17.0
222	protein3	17.76
223	protein1	44.6
223	protein2	17.0
223	protein3	17.84
224	protein1	44.800000000000004
224	protein2	17.0
224	protein3	17.92
225	protein1	45.0
225	protein2	17.0
225	protein3	18.0
226	protein1	45.2
226	protein2	17.0
226	protein3	18.080000000000002
227	protein1	45.400000000000006
227	protein2	17.0
227	protein3	18.16
228	protein1	45.6
228	protein2	17.0
228	protein3	18.240000000000002
229	protein1	45.800000000000004
229	protein2	17.0
229	protein3	18.32
230	protein1	46.0
230	protein2	17.0
230	protein3	18.400000000000002
231	protein1	46.2
231	protein2	17.0
231	protein3	18.48
232	protein1	46.400000000000006
232	protein2	17.0
232	protein3	18.56
233	protein1	46.6
233	protein2	17.0
233	protein3	18.64
234	protein1	46.800000000000004
234	protein2	17.0
234	protein3	18.72
235	protein1	47.0
235	protein2	17.0
235	protein3	18.8
236	protein1	47.2
236	protein2	17.0
236	protein3	18.88
237	protein1	47.400000000000006
237	protein2	17.0
237	protein3	18.96
238	protein1	47.6
238	protein2	17.0
238	protein3	19.04
239	protein1	47.800000000000004
239	protein2	17.0
239	protein3	19.12
240	protein1	48.0
240	protein2	17.0
240	protein3	19.2
241	protein1	48.2
241	protein2	17.0
241	protein3	19.28
242	protein1	48.400000000000006
242	protein2	17.0
242	protein3	19.36
243	protein1	48.6
243	protein2	17.0
243	protein3	19.44
244	protein1	48.800000000000004
244	protein2	17.0
244	protein3	19.52
245	protein1	49.0
245	protein2	17.0
245	protein3	19.6
246	protein1	49.2
246	protein2	17.0
246	protein3	19.68
247	protein1	49.400000000000006
247	protein2	17.0
247	protein3	19.76
248	protein1	49.6
248	protein2	17.0
248	protein3	19.84
249	protein1	49.800000000000004
249	protein2	17.0
249	protein3	19.92
250	protein1	50.0
250	protein2	17.0
250	protein3	20.0
251	protein1	50.2
251	protein2	17.0
251	protein3	20.080000000000002
252	protein1	50.400000000000006
252	protein2	17.0
252	protein3	20.16
253	protein1	50.6
253	protein2	17.0
253	protein3	20.240000000000002
254	protein1	50.800000000000004
254	protein2	17.0
254	protein3	20.32
255	protein1	51.0
255	protein2	17.0
255	protein3	20.400000000000002
256	protein1	51.2
256	protein2	17.0
256	protein3	20.48
257	protein1	51.400000000000006
257	protein2	17.0
257	protein3	20.56
258	protein1	51.6
258	protein2	17.0
258	protein3	20.64
259	protein1	51.800000000000004
259	protein2	17.0
259	protein3	20.72
260	protein1	52.0
260	protein2	17.0
260	protein3	20.8
261	protein1	52.2
261	protein2	17.0
261	protein3	20.88
262	protein1	52.400000000000006
262	protein2	17.0
262	protein3	20.96
263	protein1	52.6
263	protein2	17.0
263	protein3	21.04
264	protein1	52.800000000000004
264	protein2	17.0
264	protein3	21.12
265	protein1	53.0
265	protein2	17.0
265	protein3	21.2
266	protein1	53.2
266	protein2	17.0
266	protein3	21.28
267	protein1	53.400000000000006
267	protein2	17.0
267	protein3	21.36
268	protein1	53.6
268	protein2	17.0
268	protein3	21.44
269	protein1	53.800000000000004
269	protein2	17.0
269	protein3	21.52
270	protein1	54.0
270	protein2	17.0
270	protein3	21.6
271	protein1	54.2
271	protein2	17.0
271	protein3	21.68
272	protein1	54.400000000000006
272	protein2	17.0
272	protein3	21.76
273	protein1	54.6
273	protein2	17.0
273	protein3	21.84
274	protein1	54.800000000000004
274	protein2	17.0
274	protein3	21.92
275	protein1	55.0
275	protein2	17.0
275	protein3	22.0
276	protein1	55.2
276	protein2	17.0
276	protein3	22.080000000000002
277	protein1	55.400000000000006
277	protein2	17.0
277	protein3	22.16
278	protein1	55.6
278	protein2	17.0
278	protein3	22.240000000000002
279	protein1	55.800000000000004
279	protein2	17.0
279	protein3	22.32
280	protein1	56.0
280	protein2	17.0
280	protein3	22.400000000000002
281	protein1	56.2
281	protein2	17.0
281	protein3	22.48
282	protein1	56.400000000000006
282	protein2	17.0
282	protein3	22.56
283	protein1	56.6
283	protein2	17.0
283	protein3	22.64
284	protein1	56.800000000000004
284	protein2	17.0
284	protein3	22.72
285	protein1	57.0
285	protein2	17.0
285	protein3	22.8
286	protein1	57.2
286	protein2	17.0
286	protein3	22.88
287	protein1	57.400000000000006
287	protein2	17.0
287	protein3	22.96
288	protein1	57.6
288	protein2	17.0
288	protein3	23.04
289	protein1	57.800000000000004
289	protein2	17.0
289	protein3	23.12
290	protein1	58.0
290	protein2	17.0
290	protein3	23.2
291	protein1	58.2
291	protein2	17.0
291	protein3	23.28
292	protein1	58.400000000000006
292	protein2	17.0
292	protein3	23.36
293	protein1	58.6
293	protein2	17.0
293	protein3	23.44
294	protein1	58.800000000000004
294	protein2	17.0
294	protein3	23.52
295	protein1	59.0
295	protein2	17.0
295	protein3	23.6
296	protein1	59.2
296	protein2	17.0
296	protein3	23.68
297	protein1	59.400000000000006
297	protein2	17.0
297	protein3	23.76
298	protein1	59.6
298	protein2	17.0
298	protein3	23.84
299	protein1	59.800000000000004
299	protein2	17.0
299	protein3	23.92
300	protein1	60.0
300	protein2	17.0
300	protein3	24.0
