time	species	transcript
41	protein3	2.87
42	protein1	5.04
42	protein2	1.68
42	protein3	2.9400000000000004
43	protein1	5.16
43	protein2	1.72
43	protein3	3.0100000000000002
44	protein1	5.279999999999999
44	protein2	1.76
44	protein3	3.08
45	protein1	5.3999999999999995
45	protein2	1.8
45	protein3	3.1500000000000004
46	protein1	5.52
46	protein2	1.84
46	protein3	3.22
47	protein1	5.64
47	protein2	1.8800000000000001
47	protein3	3.2900000000000005
48	protein1	5.76
48	protein2	1.92
48	protein3	3.3600000000000003
49	protein1	5.88
49	protein2	1.96
49	protein3	3.43
50	protein1	6.0
50	protein2	2.0
50	protein3	3.5000000000000004
51	protein1	6.12
51	protein2	2.04
51	protein3	3.5700000000000003
52	protein1	6.24
52	protein2	2.08
52	protein3	3.6400000000000006
53	protein1	6.359999999999999
53	protein2	2.12
53	protein3	3.7100000000000004
54	protein1	6.4799999999999995
54	protein2	2.16
54	protein3	3.7800000000000002
55	protein1	6.6
55	protein2	2.2
55	protein3	3.8500000000000005
56	protein1	6.72
56	protein2	2.24
56	protein3	3.9200000000000004
57	protein1	6.84
57	protein2	2.2800000000000002
57	protein3	3.99
58	protein1	6.96
58	protein2	2.32
58	protein3	4.0600000000000005
59	protein1	7.08
59	protein2	2.36
59	protein3	4.130000000000001
60	protein1	7.199999999999999
60	protein2	2.4
60	protein3	4.2
61	protein1	7.319999999999999
61	protein2	2.44
61	protein3	4.2700000000000005
62	protein1	7.4399999999999995
62	protein2	2.48
62	protein3	4.340000000000001
63	protein1	7.56
63	protein2	2.52
63	protein3	4.41
64	protein1	7.68
64	protein2	2.56
64	protein3	4.48
65	protein1	7.8
65	protein2	2.6
65	protein3	4.550000000000001
66	protein1	7.92
66	protein2	2.64
66	protein3	4.62
67	protein1	8.04
67	protein2	2.68
67	protein3	4.69
68	protein1	8.16
68	protein2	2.72
68	protein3	4.760000000000001
69	protein1	8.28
69	protein2	2.7600000000000002
69	protein3	4.83
70	protein1	8.4
70	protein2	2.8000000000000003
70	protein3	4.9
71	protein1	8.52
71	protein2	2.84
71	protein3	4.970000000000001
72	protein1	8.64
72	protein2	2.88
72	protein3	5.040000000000001
73	protein1	8.76
73	protein2	2.92
73	protein3	5.11
74	protein1	8.879999999999999
74	protein2	2.96
74	protein3	5.180000000000001
75	protein1	9.0
75	protein2	3.0
75	protein3	5.250000000000001
76	protein1	9.12
76	protein2	3.04
76	protein3	5.32
77	protein1	9.24
77	protein2	3.08
77	protein3	5.390000000000001
78	protein1	9.36
78	protein2	3.12
78	protein3	5.460000000000001
79	protein1	9.48
79	protein2	3.16
79	protein3	5.53
80	protein1	9.6
80	protein2	3.2
80	protein3	5.6000000000000005
81	protein1	9.719999999999999
81	protein2	3.24
81	protein3	5.670000000000001
82	protein1	9.84
82	protein2	3.2800000000000002
82	protein3	5.74
83	protein1	9.959999999999999
83	protein2	3.3200000000000003
83	protein3	5.8100000000000005
84	protein1	10.08
84	protein2	3.36
84	protein3	5.880000000000001
85	protein1	10.2
85	protein2	3.4
85	protein3	5.95
86	protein1	10.32
86	protein2	3.44
86	protein3	6.0200000000000005
87	protein1	10.44
87	protein2	3.48
87	protein3	6.090000000000001
88	protein1	10.559999999999999
88	protein2	3.52
88	protein3	6.16
89	protein1	10.68
89	protein2	3.56
89	protein3	6.23
90	protein1	10.799999999999999
90	protein2	3.6
90	protein3	6.300000000000001
91	protein1	10.92
91	protein2	3.64
91	protein3	6.370000000000001
92	protein1	11.04
92	protein2	3.68
92	protein3	6.44
93	protein1	11.16
93	protein2	3.72
93	protein3	6.510000000000001
94	protein1	11.28
94	protein2	3.7600000000000002
94	protein3	6.580000000000001
95	protein1	11.4
95	protein2	3.8000000000000003
95	protein3	6.65
96	protein1	11.52
96	protein2	3.84
96	protein3	6.720000000000001
97	protein1	11.639999999999999
97	protein2	3.88
97	protein3	6.790000000000001
98	protein1	11.76
98	protein2	3.92
98	protein3	6.86
99	protein1	11.879999999999999
99	protein2	3.96
99	protein3	6.930000000000001
100	protein1	12.0
100	protein2	4.0
100	protein3	7.000000000000001
101	protein1	12.12
101	protein2	4.04
101	protein3	7.07
102	protein1	12.24
102	protein2	4.08
102	protein3	7.140000000000001
103	protein1	12.36
103	protein2	4.12
103	protein3	7.210000000000001
104	protein1	12.48
104	protein2	4.16
104	protein3	7.280000000000001
105	protein1	12.6
105	protein2	4.2
105	protein3	7.3500000000000005
106	protein1	12.719999999999999
106	protein2	4.24
106	protein3	7.420000000000001
107	protein1	12.84
107	protein2	4.28
107	protein3	7.490000000000001
108	protein1	12.959999999999999
108	protein2	4.32
108	protein3	7.5600000000000005
109	protein1	13.08
109	protein2	4.36
109	protein3	7.630000000000001
110	protein1	13.2
110	protein2	4.4
110	protein3	7.700000000000001
111	protein1	13.32
111	protein2	4.44
111	protein3	7.7700000000000005
112	protein1	13.44
112	protein2	4.48
112	protein3	7.840000000000001
113	protein1	13.559999999999999
113	protein2	4.5200000000000005
113	protein3	7.910000000000001
114	protein1	13.68
114	protein2	4.5600000000000005
114	protein3	7.98
115	protein1	13.799999999999999
115	protein2	4.6000000000000005
115	protein3	8.05
116	protein1	13.92
116	protein2	4.64
116	protein3	8.120000000000001
117	protein1	14.04
117	protein2	4.68
117	protein3	8.190000000000001
118	protein1	14.16
118	protein2	4.72
118	protein3	8.260000000000002
119	protein1	14.28
119	protein2	4.76
119	protein3	8.33
120	protein1	14.399999999999999
120	protein2	4.8
120	protein3	8.4
121	protein1	14.52
121	protein2	4.84
121	protein3	8.47
122	protein1	14.639999999999999
122	protein2	4.88
122	protein3	8.540000000000001
123	protein1	14.76
123	protein2	4.92
123	protein3	8.610000000000001
124	protein1	14.879999999999999
124	protein2	4.96
124	protein3	8.680000000000001
125	protein1	15.0
125	protein2	5.0
125	protein3	8.75
126	protein1	15.12
126	protein2	5.04
126	protein3	8.82
127	protein1	15.24
127	protein2	5.08
127	protein3	8.89
128	protein1	15.36
128	protein2	5.12
128	protein3	8.96
129	protein1	15.479999999999999
129	protein2	5.16
129	protein3	9.030000000000001
130	protein1	15.6
130	protein2	5.2
130	protein3	9.100000000000001
131	protein1	15.719999999999999
131	protein2	5.24
131	protein3	9.170000000000002
132	protein1	15.84
132	protein2	5.28
132	protein3	9.24
133	protein1	15.959999999999999
133	protein2	5.32
133	protein3	9.31
134	protein1	16.08
134	protein2	5.36
134	protein3	9.38
135	protein1	16.2
135	protein2	5.4
135	protein3	9.450000000000001
136	protein1	16.32
136	protein2	5.44
136	protein3	9.520000000000001
137	protein1	16.439999999999998
137	protein2	5.48
137	protein3	9.590000000000002
138	protein1	16.56
138	protein2	5.5200000000000005
138	protein3	9.66
139	protein1	16.68
139	protein2	5.5600000000000005
139	protein3	9.73
140	protein1	16.8
140	protein2	5.6000000000000005
140	protein3	9.8
141	protein1	16.919999999999998
141	protein2	5.64
141	protein3	9.870000000000001
142	protein1	17.04
142	protein2	5.68
142	protein3	9.940000000000001
143	protein1	17.16
143	protein2	5.72
143	protein3	10.010000000000002
144	protein1	17.28
144	protein2	5.76
144	protein3	10.080000000000002
145	protein1	17.4
145	protein2	5.8
145	protein3	10.15
146	protein1	17.52
146	protein2	5.84
146	protein3	10.22
147	protein1	17.64
147	protein2	5.88
147	protein3	10.290000000000001
148	protein1	17.759999999999998
148	protein2	5.92
148	protein3	10.360000000000001
149	protein1	17.88
149	protein2	5.96
149	protein3	10.430000000000001
150	protein1	18.0
150	protein2	6.0
150	protein3	10.500000000000002
151	protein1	17.97
151	protein2	5.97
151	protein3	10.469999999999999
152	protein1	17.94
152	protein2	5.94
152	protein3	10.440000000000001
153	protein1	17.91
153	protein2	5.91
153	protein3	10.41
154	protein1	17.88
154	protein2	5.88
154	protein3	10.379999999999999
155	protein1	17.85
155	protein2	5.8500000000000005
155	protein3	10.350000000000001
156	protein1	17.82
156	protein2	5.82
156	protein3	10.32
157	protein1	17.79
157	protein2	5.79
157	protein3	10.29
158	protein1	17.759999999999998
158	protein2	5.76
158	protein3	10.26
159	protein1	17.73
159	protein2	5.73
159	protein3	10.23
160	protein1	17.7
160	protein2	5.7
160	protein3	10.2
161	protein1	17.67
161	protein2	5.67
161	protein3	10.17
162	protein1	17.64
162	protein2	5.640000000000001
162	protein3	10.14
163	protein1	17.61
163	protein2	5.61
163	protein3	10.11
164	protein1	17.58
164	protein2	5.58
164	protein3	10.08
165	protein1	17.55
165	protein2	5.55
165	protein3	10.05
166	protein1	17.52
166	protein2	5.5200000000000005
166	protein3	10.02
167	protein1	17.490000000000002
167	protein2	5.49
167	protein3	9.99
168	protein1	17.46
168	protein2	5.46
168	protein3	9.96
169	protein1	17.43
169	protein2	5.430000000000001
169	protein3	9.93
170	protein1	17.4
170	protein2	5.4
170	protein3	9.9
171	protein1	17.37
171	protein2	5.37
171	protein3	9.870000000000001
172	protein1	17.34
172	protein2	5.34
172	protein3	9.84
173	protein1	17.310000000000002
173	protein2	5.3100000000000005
173	protein3	9.81
174	protein1	17.28
174	protein2	5.28
174	protein3	9.780000000000001
175	protein1	17.25
175	protein2	5.25
175	protein3	9.75
176	protein1	17.22
176	protein2	5.220000000000001
176	protein3	9.72
177	protein1	17.19
177	protein2	5.19
177	protein3	9.690000000000001
178	protein1	17.16
178	protein2	5.16
178	protein3	9.66
179	protein1	17.13
179	protein2	5.13
179	protein3	9.629999999999999
180	protein1	17.1
180	protein2	5.1000000000000005
180	protein3	9.600000000000001
181	protein1	17.07
181	protein2	5.07
181	protein3	9.57
182	protein1	17.04
182	protein2	5.04
182	protein3	9.54
183	protein1	17.009999999999998
183	protein2	5.01
183	protein3	9.51
184	protein1	16.98
184	protein2	4.98
184	protein3	9.48
185	protein1	16.95
185	protein2	4.95
185	protein3	9.45
186	protein1	16.92
186	protein2	4.92
186	protein3	9.42
187	protein1	16.89
187	protein2	4.890000000000001
187	protein3	9.39
188	protein1	16.86
188	protein2	4.86
188	protein3	9.36
189	protein1	16.83
189	protein2	4.83
189	protein3	9.33
190	protein1	16.8
190	protein2	4.8
190	protein3	9.3
191	protein1	16.77
191	protein2	4.7700000000000005
191	protein3	9.27
192	protein1	16.740000000000002
192	protein2	4.74
192	protein3	9.24
193	protein1	16.71
193	protein2	4.71
193	protein3	9.21
194	protein1	16.68
194	protein2	4.680000000000001
194	protein3	9.18
195	protein1	16.65
195	protein2	4.65
195	protein3	9.15
196	protein1	16.62
196	protein2	4.62
196	protein3	9.120000000000001
197	protein1	16.59
197	protein2	4.59
197	protein3	9.09
198	protein1	16.560000000000002
198	protein2	4.5600000000000005
198	protein3	9.06
199	protein1	16.53
199	protein2	4.53
199	protein3	9.030000000000001
200	protein1	16.5
200	protein2	4.5
200	protein3	9.0
201	protein1	16.47
201	protein2	4.470000000000001
201	protein3	8.97
202	protein1	16.44
202	protein2	4.44
202	protein3	8.940000000000001
203	protein1	16.41
203	protein2	4.41
203	protein3	8.91
204	protein1	16.38
204	protein2	4.38
204	protein3	8.879999999999999
205	protein1	16.35
205	protein2	4.3500000000000005
205	protein3	8.850000000000001
206	protein1	16.32
206	protein2	4.32
206	protein3	8.82
207	protein1	16.29
207	protein2	4.29
207	protein3	8.79
208	protein1	16.259999999999998
208	protein2	4.26
208	protein3	8.76
209	protein1	16.23
209	protein2	4.23
209	protein3	8.73
210	protein1	16.2
210	protein2	4.2
210	protein3	8.7
211	protein1	16.17
211	protein2	4.17
211	protein3	8.67
212	protein1	16.14
212	protein2	4.140000000000001
212	protein3	8.64
213	protein1	16.11
213	protein2	4.11
213	protein3	8.61
214	protein1	16.08
214	protein2	4.08
214	protein3	8.58
215	protein1	16.05
215	protein2	4.05
215	protein3	8.55
216	protein1	16.02
216	protein2	4.0200000000000005
216	protein3	8.52
217	protein1	15.99
217	protein2	3.99
217	protein3	8.49
218	protein1	15.96
218	protein2	3.96
218	protein3	8.46
219	protein1	15.93
219	protein2	3.9300000000000006
219	protein3	8.43
220	protein1	15.9
220	protein2	3.9000000000000004
220	protein3	8.4
221	protein1	15.870000000000001
221	protein2	3.87
221	protein3	8.370000000000001
222	protein1	15.84
222	protein2	3.84
222	protein3	8.34
223	protein1	15.81
223	protein2	3.8100000000000005
223	protein3	8.31
224	protein1	15.780000000000001
224	protein2	3.7800000000000002
224	protein3	8.280000000000001
225	protein1	15.75
225	protein2	3.75
225	protein3	8.25
226	protein1	15.72
226	protein2	3.7200000000000006
226	protein3	8.22
227	protein1	15.690000000000001
227	protein2	3.6900000000000004
227	protein3	8.190000000000001
228	protein1	15.66
228	protein2	3.66
228	protein3	8.16
229	protein1	15.629999999999999
229	protein2	3.63
229	protein3	8.129999999999999
230	protein1	15.600000000000001
230	protein2	3.6000000000000005
230	protein3	8.100000000000001
231	protein1	15.57
231	protein2	3.5700000000000003
231	protein3	8.07
232	protein1	15.54
232	protein2	3.54
232	protein3	8.04
233	protein1	15.510000000000002
233	protein2	3.5100000000000007
233	protein3	8.010000000000002
234	protein1	15.48
234	protein2	3.4800000000000004
234	protein3	7.98
235	protein1	15.45
235	protein2	3.45
235	protein3	7.95
236	protein1	15.42
236	protein2	3.42
236	protein3	7.92
237	protein1	15.39
237	protein2	3.3900000000000006
237	protein3	7.890000000000001
238	protein1	15.36
238	protein2	3.3600000000000003
238	protein3	7.86
239	protein1	15.33
239	protein2	3.33
239	protein3	7.83
240	protein1	15.3
240	protein2	3.3000000000000007
240	protein3	7.800000000000001
241	protein1	15.27
241	protein2	3.2700000000000005
241	protein3	7.7700000000000005
242	protein1	15.24
242	protein2	3.24
242	protein3	7.74
243	protein1	15.21
243	protein2	3.21
243	protein3	7.71
244	protein1	15.18
244	protein2	3.1800000000000006
244	protein3	7.680000000000001
245	protein1	15.15
245	protein2	3.1500000000000004
245	protein3	7.65
246	protein1	15.120000000000001
246	protein2	3.12
246	protein3	7.62
247	protein1	15.09
247	protein2	3.09
247	protein3	7.59
248	protein1	15.06
248	protein2	3.0600000000000005
248	protein3	7.5600000000000005
249	protein1	15.030000000000001
249	protein2	3.0300000000000002
249	protein3	7.53
250	protein1	15.0
250	protein2	3.0
250	protein3	7.5
251	protein1	14.97
251	protein2	2.9700000000000006
251	protein3	7.470000000000001
252	protein1	14.940000000000001
252	protein2	2.9400000000000004
252	protein3	7.44
253	protein1	14.91
253	protein2	2.91
253	protein3	7.41
254	protein1	14.879999999999999
254	protein2	2.88
254	protein3	7.38
255	protein1	14.850000000000001
255	protein2	2.8500000000000005
255	protein3	7.3500000000000005
256	protein1	14.82
256	protein2	2.8200000000000003
256	protein3	7.32
257	protein1	14.79
257	protein2	2.79
257	protein3	7.29
258	protein1	14.760000000000002
258	protein2	2.7600000000000007
258	protein3	7.260000000000001
259	protein1	14.73
259	protein2	2.7300000000000004
259	protein3	7.23
260	protein1	14.7
260	protein2	2.7
260	protein3	7.2
261	protein1	14.67
261	protein2	2.67
261	protein3	7.17
262	protein1	14.64
262	protein2	2.6400000000000006
262	protein3	7.140000000000001
263	protein1	14.61
263	protein2	2.6100000000000003
263	protein3	7.11
264	protein1	14.58
264	protein2	2.58
264	protein3	7.08
265	protein1	14.55
265	protein2	2.5500000000000007
265	protein3	7.050000000000001
266	protein1	14.52
266	protein2	2.5200000000000005
266	protein3	7.0200000000000005
267	protein1	14.49
267	protein2	2.49
267	protein3	6.99
268	protein1	14.46
268	protein2	2.460000000000001
268	protein3	6.960000000000001
269	protein1	14.43
269	protein2	2.4299999999999997
269	protein3	6.93
270	protein1	14.4
270	protein2	2.4000000000000004
270	protein3	6.9
271	protein1	14.370000000000001
271	protein2	2.370000000000001
271	protein3	6.870000000000001
272	protein1	14.34
272	protein2	2.34
272	protein3	6.84
273	protein1	14.31
273	protein2	2.3100000000000005
273	protein3	6.8100000000000005
274	protein1	14.280000000000001
274	protein2	2.280000000000001
274	protein3	6.780000000000001
275	protein1	14.25
275	protein2	2.25
275	protein3	6.75
276	protein1	14.22
276	protein2	2.2200000000000006
276	protein3	6.720000000000001
277	protein1	14.19
277	protein2	2.1899999999999995
277	protein3	6.6899999999999995
278	protein1	14.16
278	protein2	2.16
278	protein3	6.66
279	protein1	14.13
279	protein2	2.130000000000001
279	protein3	6.630000000000001
280	protein1	14.1
280	protein2	2.0999999999999996
280	protein3	6.6
281	protein1	14.07
281	protein2	2.0700000000000003
281	protein3	6.57
282	protein1	14.040000000000001
282	protein2	2.040000000000001
282	protein3	6.540000000000001
283	protein1	14.01
283	protein2	2.01
283	protein3	6.51
284	protein1	13.98
284	protein2	1.9800000000000004
284	protein3	6.48
285	protein1	13.950000000000001
285	protein2	1.950000000000001
285	protein3	6.450000000000001
286	protein1	13.92
286	protein2	1.92
286	protein3	6.42
287	protein1	13.89
287	protein2	1.8900000000000006
287	protein3	6.390000000000001
288	protein1	13.86
288	protein2	1.8599999999999994
288	protein3	6.359999999999999
289	protein1	13.83
289	protein2	1.83
289	protein3	6.33
290	protein1	13.8
290	protein2	1.8000000000000007
290	protein3	6.300000000000001
291	protein1	13.77
291	protein2	1.7699999999999996
291	protein3	6.27
292	protein1	13.74
292	protein2	1.7400000000000002
292	protein3	6.24
293	protein1	13.71
293	protein2	1.7100000000000009
293	protein3	6.210000000000001
294	protein1	13.68
294	protein2	1.6799999999999997
294	protein3	6.18
295	protein1	13.65
295	protein2	1.6500000000000004
295	protein3	6.15
296	protein1	13.620000000000001
296	protein2	1.620000000000001
296	protein3	6.120000000000001
297	protein1	13.59
297	protein2	1.5899999999999999
297	protein3	6.09
298	protein1	13.56
298	protein2	1.5600000000000005
298	protein3	6.0600000000000005
299	protein1	13.530000000000001
299	protein2	1.5300000000000011
299	protein3	6.030000000000001
300	protein1	13.5
300	protein2	1.5
300	protein3	6.0
