time	species	transcript
110	protein3	6.6
111	protein1	3.33
111	protein2	13.32
111	protein3	6.66
112	protein1	3.36
112	protein2	13.44
112	protein3	6.72
113	protein1	3.3899999999999997
113	protein2	13.559999999999999
113	protein3	6.779999999999999
114	protein1	3.42
114	protein2	13.68
114	protein3	6.84
115	protein1	3.4499999999999997
115	protein2	13.799999999999999
115	protein3	6.8999999999999995
116	protein1	3.48
116	protein2	13.92
116	protein3	6.96
117	protein1	3.51
117	protein2	14.04
117	protein3	7.02
118	protein1	3.54
118	protein2	14.16
118	protein3	7.08
119	protein1	3.57
119	protein2	14.28
119	protein3	7.14
120	protein1	3.5999999999999996
120	protein2	14.399999999999999
120	protein3	7.199999999999999
121	protein1	3.63
121	protein2	14.52
121	protein3	7.26
122	protein1	3.6599999999999997
122	protein2	14.639999999999999
122	protein3	7.319999999999999
123	protein1	3.69
123	protein2	14.76
123	protein3	7.38
124	protein1	3.7199999999999998
124	protein2	14.879999999999999
124	protein3	7.4399999999999995
125	protein1	3.75
125	protein2	15.0
125	protein3	7.5
126	protein1	3.78
126	protein2	15.12
126	protein3	7.56
127	protein1	3.81
127	protein2	15.24
127	protein3	7.62
128	protein1	3.84
128	protein2	15.36
128	protein3	7.68
129	protein1	3.8699999999999997
129	protein2	15.479999999999999
129	protein3	7.739999999999999
130	protein1	3.9
130	protein2	15.6
130	protein3	7.8
131	protein1	3.9299999999999997
131	protein2	15.719999999999999
131	protein3	7.859999999999999
132	protein1	3.96
132	protein2	15.84
132	protein3	7.92
133	protein1	3.9899999999999998
133	protein2	15.959999999999999
133	protein3	7.9799999999999995
134	protein1	4.02
134	protein2	16.08
134	protein3	8.04
135	protein1	4.05
135	protein2	16.2
135	protein3	8.1
136	protein1	4.08
136	protein2	16.32
136	protein3	8.16
137	protein1	4.109999999999999
137	protein2	16.439999999999998
137	protein3	8.219999999999999
138	protein1	4.14
138	protein2	16.56
138	protein3	8.28
139	protein1	4.17
139	protein2	16.68
139	protein3	8.34
140	protein1	4.2
140	protein2	16.8
140	protein3	8.4
141	protein1	4.2299999999999995
141	protein2	16.919999999999998
141	protein3	8.459999999999999
142	protein1	4.26
142	protein2	17.04
142	protein3	8.52
143	protein1	4.29
143	protein2	17.16
143	protein3	8.58
144	protein1	4.32
144	protein2	17.28
144	protein3	8.64
145	protein1	4.35
145	protein2	17.4
145	protein3	8.7
146	protein1	4.38
146	protein2	17.52
146	protein3	8.76
147	protein1	4.41
147	protein2	17.64
147	protein3	8.82
148	protein1	4.4399999999999995
148	protein2	17.759999999999998
148	protein3	8.879999999999999
149	protein1	4.47
149	protein2	17.88
149	protein3	8.94
150	protein1	4.5
150	protein2	18.0
150	protein3	9.0
151	protein1	4.53
151	protein2	18.12
151	protein3	9.06
152	protein1	4.56
152	protein2	18.24
152	protein3	9.12
153	protein1	4.59
153	protein2	18.36
153	protein3	9.18
154	protein1	4.62
154	protein2	18.48
154	protein3	9.24
155	protein1	4.6499999999999995
155	protein2	18.599999999999998
155	protein3	9.299999999999999
156	protein1	4.68
156	protein2	18.72
156	protein3	9.36
157	protein1	4.71
157	protein2	18.84
157	protein3	9.42
158	protein1	4.74
158	protein2	18.96
158	protein3	9.48
159	protein1	4.77
159	protein2	19.08
159	protein3	9.54
160	protein1	4.8
160	protein2	19.2
160	protein3	9.6
161	protein1	4.83
161	protein2	19.32
161	protein3	9.66
162	protein1	4.859999999999999
162	protein2	19.439999999999998
162	protein3	9.719999999999999
163	protein1	4.89
163	protein2	19.56
163	protein3	9.78
164	protein1	4.92
164	protein2	19.68
164	protein3	9.84
165	protein1	4.95
165	protein2	19.8
165	protein3	9.9
166	protein1	4.9799999999999995
166	protein2	19.919999999999998
166	protein3	9.959999999999999
167	protein1	5.01
167	protein2	20.04
167	protein3	10.02
168	protein1	5.04
168	protein2	20.16
168	protein3	10.08
169	protein1	5.069999999999999
169	protein2	20.279999999999998
169	protein3	10.139999999999999
170	protein1	5.1
170	protein2	20.4
170	protein3	10.2
171	protein1	5.13
171	protein2	20.52
171	protein3	10.26
172	protein1	5.16
172	protein2	20.64
172	protein3	10.32
173	protein1	5.1899999999999995
173	protein2	20.759999999999998
173	protein3	10.379999999999999
174	protein1	5.22
174	protein2	20.88
174	protein3	10.44
175	protein1	5.25
175	protein2	21.0
175	protein3	10.5
176	protein1	5.279999999999999
176	protein2	21.119999999999997
176	protein3	10.559999999999999
177	protein1	5.31
177	protein2	21.24
177	protein3	10.62
178	protein1	5.34
178	protein2	21.36
178	protein3	10.68
179	protein1	5.37
179	protein2	21.48
179	protein3	10.74
180	protein1	5.3999999999999995
180	protein2	21.599999999999998
180	protein3	10.799999999999999
181	protein1	5.43
181	protein2	21.72
181	protein3	10.86
182	protein1	5.46
182	protein2	21.84
182	protein3	10.92
183	protein1	5.49
183	protein2	21.96
183	protein3	10.98
184	protein1	5.52
184	protein2	22.08
184	protein3	11.04
185	protein1	5.55
185	protein2	22.2
185	protein3	11.1
186	protein1	5.58
186	protein2	22.32
186	protein3	11.16
187	protein1	5.609999999999999
187	protein2	22.439999999999998
187	protein3	11.219999999999999
188	protein1	5.64
188	protein2	22.56
188	protein3	11.28
189	protein1	5.67
189	protein2	22.68
189	protein3	11.34
190	protein1	5.7
190	protein2	22.8
190	protein3	11.4
191	protein1	5.7299999999999995
191	protein2	22.919999999999998
191	protein3	11.459999999999999
192	protein1	5.76
192	protein2	23.04
192	protein3	11.52
193	protein1	5.79
193	protein2	23.16
193	protein3	11.58
194	protein1	5.819999999999999
194	protein2	23.279999999999998
194	protein3	11.639999999999999
195	protein1	5.85
195	protein2	23.4
195	protein3	11.7
196	protein1	5.88
196	protein2	23.52
196	protein3	11.76
197	protein1	5.91
197	protein2	23.64
197	protein3	11.82
198	protein1	5.9399999999999995
198	protein2	23.759999999999998
198	protein3	11.879999999999999
199	protein1	5.97
199	protein2	23.88
199	protein3	11.94
200	protein1	6.0
200	protein2	24.0
200	protein3	12.0
201	protein1	6.029999999999999
201	protein2	23.95
201	protein3	12.059999999999999
202	protein1	6.06
202	protein2	23.9
202	protein3	12.12
203	protein1	6.09
203	protein2	23.85
203	protein3	12.18
204	protein1	6.12
204	protein2	23.799999999999997
204	protein3	12.24
205	protein1	6.1499999999999995
205	protein2	23.75
205	protein3	12.299999999999999
206	protein1	6.18
206	protein2	23.7
206	protein3	12.36
207	protein1	6.21
207	protein2	23.65
207	protein3	12.42
208	protein1	6.24
208	protein2	23.6
208	protein3	12.48
209	protein1	6.27
209	protein2	23.549999999999997
209	protein3	12.54
210	protein1	6.3
210	protein2	23.5
210	protein3	12.6
211	protein1	6.33
211	protein2	23.45
211	protein3	12.66
212	protein1	6.359999999999999
212	protein2	23.4
212	protein3	12.719999999999999
213	protein1	6.39
213	protein2	23.35
213	protein3	12.78
214	protein1	6.42
214	protein2	23.299999999999997
214	protein3	12.84
215	protein1	6.45
215	protein2	23.25
215	protein3	12.9
216	protein1	6.4799999999999995
216	protein2	23.2
216	protein3	12.959999999999999
217	protein1	6.51
217	protein2	23.15
217	protein3	13.02
218	protein1	6.54
218	protein2	23.1
218	protein3	13.08
219	protein1	6.569999999999999
219	protein2	23.049999999999997
219	protein3	13.139999999999999
220	protein1	6.6
220	protein2	23.0
220	protein3	13.2
221	protein1	6.63
221	protein2	22.95
221	protein3	13.26
222	protein1	6.66
222	protein2	22.9
222	protein3	13.32
223	protein1	6.6899999999999995
223	protein2	22.85
223	protein3	13.379999999999999
224	protein1	6.72
224	protein2	22.799999999999997
224	protein3	13.44
225	protein1	6.75
225	protein2	22.75
225	protein3	13.5
226	protein1	6.779999999999999
226	protein2	22.7
226	protein3	13.559999999999999
227	protein1	6.81
227	protein2	22.65
227	protein3	13.62
228	protein1	6.84
228	protein2	22.6
228	protein3	13.68
229	protein1	6.87
229	protein2	22.549999999999997
229	protein3	13.74
230	protein1	6.8999999999999995
230	protein2	22.5
230	protein3	13.799999999999999
231	protein1	6.93
231	protein2	22.45
231	protein3	13.86
232	protein1	6.96
232	protein2	22.4
232	protein3	13.92
233	protein1	6.989999999999999
233	protein2	22.35
233	protein3	13.979999999999999
234	protein1	7.02
234	protein2	22.299999999999997
234	protein3	14.04
235	protein1	7.05
235	protein2	22.25
235	protein3	14.1
236	protein1	7.08
236	protein2	22.2
236	protein3	14.16
237	protein1	7.109999999999999
237	protein2	22.15
237	protein3	14.219999999999999
238	protein1	7.14
238	protein2	22.1
238	protein3	14.28
239	protein1	7.17
239	protein2	22.049999999999997
239	protein3	14.34
240	protein1	7.199999999999999
240	protein2	22.0
240	protein3	14.399999999999999
241	protein1	7.2299999999999995
241	protein2	21.95
241	protein3	14.459999999999999
242	protein1	7.26
242	protein2	21.9
242	protein3	14.52
243	protein1	7.29
243	protein2	21.85
243	protein3	14.58
244	protein1	7.319999999999999
244	protein2	21.799999999999997
244	protein3	14.639999999999999
245	protein1	7.35
245	protein2	21.75
245	protein3	14.7
246	protein1	7.38
246	protein2	21.7
246	protein3	14.76
247	protein1	7.41
247	protein2	21.65
247	protein3	14.82
248	protein1	7.4399999999999995
248	protein2	21.6
248	protein3	14.879999999999999
249	protein1	7.47
249	protein2	21.549999999999997
249	protein3	14.94
250	protein1	7.5
250	protein2	21.5
250	protein3	15.0
251	protein1	7.529999999999999
251	protein2	21.45
251	protein3	15.059999999999999
252	protein1	7.56
252	protein2	21.4
252	protein3	15.12
253	protein1	7.59
253	protein2	21.35
253	protein3	15.18
254	protein1	7.62
254	protein2	21.299999999999997
254	protein3	15.24
255	protein1	7.6499999999999995
255	protein2	21.25
255	protein3	15.299999999999999
256	protein1	7.68
256	protein2	21.2
256	protein3	15.36
257	protein1	7.71
257	protein2	21.15
257	protein3	15.42
258	protein1	7.739999999999999
258	protein2	21.1
258	protein3	15.479999999999999
259	protein1	7.77
259	protein2	21.049999999999997
259	protein3	15.54
260	protein1	7.8
260	protein2	21.0
260	protein3	15.6
261	protein1	7.83
261	protein2	20.95
261	protein3	15.66
262	protein1	7.859999999999999
262	protein2	20.9
262	protein3	15.719999999999999
263	protein1	7.89
263	protein2	20.85
263	protein3	15.78
264	protein1	7.92
264	protein2	20.799999999999997
264	protein3	15.84
265	protein1	7.949999999999999
265	protein2	20.75
265	protein3	15.899999999999999
266	protein1	7.9799999999999995
266	protein2	20.7
266	protein3	15.959999999999999
267	protein1	8.01
267	protein2	20.65
267	protein3	16.02
268	protein1	8.04
268	protein2	20.6
268	protein3	16.08
269	protein1	8.07
269	protein2	20.549999999999997
269	protein3	16.14
270	protein1	8.1
270	protein2	20.5
270	protein3	16.2
271	protein1	8.129999999999999
271	protein2	20.45
271	protein3	16.259999999999998
272	protein1	8.16
272	protein2	20.4
272	protein3	16.32
273	protein1	8.19
273	protein2	20.35
273	protein3	16.38
274	protein1	8.219999999999999
274	protein2	20.299999999999997
274	protein3	16.439999999999998
275	protein1	8.25
275	protein2	20.25
275	protein3	16.5
276	protein1	8.28
276	protein2	20.2
276	protein3	16.56
277	protein1	8.31
277	protein2	20.15
277	protein3	16.62
278	protein1	8.34
278	protein2	20.1
278	protein3	16.68
279	protein1	8.37
279	protein2	20.049999999999997
279	protein3	16.74
280	protein1	8.4
280	protein2	20.0
280	protein3	16.8
281	protein1	8.43
281	protein2	19.95
281	protein3	16.86
282	protein1	8.459999999999999
282	protein2	19.9
282	protein3	16.919999999999998
283	protein1	8.49
283	protein2	19.85
283	protein3	16.98
284	protein1	8.52
284	protein2	19.799999999999997
284	protein3	17.04
285	protein1	8.549999999999999
285	protein2	19.75
285	protein3	17.099999999999998
286	protein1	8.58
286	protein2	19.7
286	protein3	17.16
287	protein1	8.61
287	protein2	19.65
287	protein3	17.22
288	protein1	8.64
288	protein2	19.6
288	protein3	17.28
289	protein1	8.67
289	protein2	19.549999999999997
289	protein3	17.34
290	protein1	8.7
290	protein2	19.5
290	protein3	17.4
291	protein1	8.73
291	protein2	19.45
291	protein3	17.46
292	protein1	8.76
292	protein2	19.4
292	protein3	17.52
293	protein1	8.79
293	protein2	19.35
293	protein3	17.58
294	protein1	8.82
294	protein2	19.299999999999997
294	protein3	17.64
295	protein1	8.85
295	protein2	19.25
295	protein3	17.7
296	protein1	8.879999999999999
296	protein2	19.2
296	protein3	17.759999999999998
297	protein1	8.91
297	protein2	19.15
297	protein3	17.82
298	protein1	8.94
298	protein2	19.1
298	protein3	17.88
299	protein1	8.969999999999999
299	protein2	19.049999999999997
299	protein3	17.939999999999998
300	protein1	9.0
300	protein2	19.0
300	protein3	18.0
