time	species	transcript
147	protein2	32
147	protein3	16
148	protein1	24
148	protein2	32
148	protein3	16
149	protein1	24
149	protein2	32
149	protein3	16
150	protein1	24
150	protein2	32
150	protein3	16
151	protein1	24
151	protein2	32
151	protein3	16
152	protein1	24
152	protein2	31.85
152	protein3	16
153	protein1	24
153	protein2	31.7
153	protein3	16
154	protein1	24
154	protein2	31.55
154	protein3	16
155	protein1	24
155	protein2	31.4
155	protein3	16
156	protein1	24
156	protein2	31.25
156	protein3	16
157	protein1	24
157	protein2	31.1
157	protein3	16
158	protein1	24
158	protein2	30.95
158	protein3	16
159	protein1	24
159	protein2	30.8
159	protein3	16
160	protein1	24
160	protein2	30.65
160	protein3	16
161	protein1	24
161	protein2	30.5
161	protein3	16
162	protein1	24
162	protein2	30.35
162	protein3	16
163	protein1	24
163	protein2	30.2
163	protein3	16
164	protein1	24
164	protein2	30.05
164	protein3	16
165	protein1	24
165	protein2	29.9
165	protein3	16
166	protein1	24
166	protein2	29.75
166	protein3	16
167	protein1	24
167	protein2	29.6
167	protein3	16
168	protein1	24
168	protein2	29.45
168	protein3	16
169	protein1	24
169	protein2	29.3
169	protein3	16
170	protein1	24
170	protein2	29.15
170	protein3	16
171	protein1	24
171	protein2	29
171	protein3	16
172	protein1	24
172	protein2	28.85
172	protein3	16
173	protein1	24
173	protein2	28.7
173	protein3	16
174	protein1	24
174	protein2	28.55
174	protein3	16
175	protein1	24
175	protein2	28.4
175	protein3	16
176	protein1	24
176	protein2	28.25
176	protein3	16
177	protein1	24
177	protein2	28.1
177	protein3	16
178	protein1	24
178	protein2	27.95
178	protein3	16
179	protein1	24
179	protein2	27.8
179	protein3	16
180	protein1	24
180	protein2	27.65
180	protein3	16
181	protein1	24
181	protein2	27.5
181	protein3	16
182	protein1	24
182	protein2	27.35
182	protein3	16
183	protein1	24
183	protein2	27.2
183	protein3	16
184	protein1	24
184	protein2	27.05
184	protein3	16
185	protein1	24
185	protein2	26.9
185	protein3	16
186	protein1	24
186	protein2	26.75
186	protein3	16
187	protein1	24
187	protein2	26.6
187	protein3	16
188	protein1	24
188	protein2	26.45
188	protein3	16
189	protein1	24
189	protein2	26.3
189	protein3	16
190	protein1	24
190	protein2	26.15
190	protein3	16
191	protein1	24
191	protein2	26
191	protein3	16
192	protein1	24
192	protein2	25.85
192	protein3	16
193	protein1	24
193	protein2	25.7
193	protein3	16
194	protein1	24
194	protein2	25.55
194	protein3	16
195	protein1	24
195	protein2	25.4
195	protein3	16
196	protein1	24
196	protein2	25.25
196	protein3	16
197	protein1	24
197	protein2	25.1
197	protein3	16
198	protein1	24
198	protein2	24.95
198	protein3	16
199	protein1	24
199	protein2	24.8
199	protein3	16
200	protein1	24
200	protein2	24.65
200	protein3	16
201	protein1	24
201	protein2	24.5
201	protein3	16
202	protein1	24
202	protein2	24.35
202	protein3	16
203	protein1	24
203	protein2	24.2
203	protein3	16
204	protein1	24
204	protein2	24.05
204	protein3	16
205	protein1	24
205	protein2	23.9
205	protein3	16
206	protein1	24
206	protein2	23.75
206	protein3	16
207	protein1	24
207	protein2	23.6
207	protein3	16
208	protein1	24
208	protein2	23.45
208	protein3	16
209	protein1	24
209	protein2	23.3
209	protein3	16
210	protein1	24
210	protein2	23.15
210	protein3	16
211	protein1	24
211	protein2	23
211	protein3	16
212	protein1	24
212	protein2	22.85
212	protein3	16
213	protein1	24
213	protein2	22.7
213	protein3	16
214	protein1	24
214	protein2	22.55
214	protein3	16
215	protein1	24
215	protein2	22.4
215	protein3	16
216	protein1	24
216	protein2	22.25
216	protein3	16
217	protein1	24
217	protein2	22.1
217	protein3	16
218	protein1	24
218	protein2	21.95
218	protein3	16
219	protein1	24
219	protein2	21.8
219	protein3	16
220	protein1	24
220	protein2	21.65
220	protein3	16
221	protein1	24
221	protein2	21.5
221	protein3	16
222	protein1	24
222	protein2	21.35
222	protein3	16
223	protein1	24
223	protein2	21.2
223	protein3	16
224	protein1	24
224	protein2	21.05
224	protein3	16
225	protein1	24
225	protein2	20.9
225	protein3	16
226	protein1	24
226	protein2	20.75
226	protein3	16
227	protein1	24
227	protein2	20.6
227	protein3	16
228	protein1	24
228	protein2	20.45
228	protein3	16
229	protein1	24
229	protein2	20.3
229	protein3	16
230	protein1	24
230	protein2	20.15
230	protein3	16
231	protein1	24
231	protein2	20
231	protein3	16
232	protein1	24
232	protein2	19.85
232	protein3	16
233	protein1	24
233	protein2	19.7
233	protein3	16
234	protein1	24
234	protein2	19.55
234	protein3	16
235	protein1	24
235	protein2	19.4
235	protein3	16
236	protein1	24
236	protein2	19.25
236	protein3	16
237	protein1	24
237	protein2	19.1
237	protein3	16
238	protein1	24
238	protein2	18.95
238	protein3	16
239	protein1	24
239	protein2	18.8
239	protein3	16
240	protein1	24
240	protein2	18.65
240	protein3	16
