time	species	transcript
219	protein1	35.04
219	protein2	26.28
219	protein3	17.52
220	protein1	35.2
220	protein2	26.4
220	protein3	17.6
221	protein1	35.36
221	protein2	26.52
221	protein3	17.68
222	protein1	35.52
222	protein2	26.64
222	protein3	17.76
223	protein1	35.68
223	protein2	26.76
223	protein3	17.84
224	protein1	35.84
224	protein2	26.88
224	protein3	17.92
225	protein1	36
225	protein2	27
225	protein3	18
226	protein1	36.16
226	protein2	27.12
226	protein3	18.08
227	protein1	36.32
227	protein2	27.24
227	protein3	18.16
228	protein1	36.48
228	protein2	27.36
228	protein3	18.24
229	protein1	36.64
229	protein2	27.48
229	protein3	18.32
230	protein1	36.8
230	protein2	27.6
230	protein3	18.4
231	protein1	36.96
231	protein2	27.72
231	protein3	18.48
232	protein1	37.12
232	protein2	27.84
232	protein3	18.56
233	protein1	37.28
233	protein2	27.96
233	protein3	18.64
234	protein1	37.44
234	protein2	28.08
234	protein3	18.72
235	protein1	37.6
235	protein2	28.2
235	protein3	18.8
236	protein1	37.76
236	protein2	28.32
236	protein3	18.88
237	protein1	37.92
237	protein2	28.44
237	protein3	18.96
238	protein1	38.08
238	protein2	28.56
238	protein3	19.04
239	protein1	38.24
239	protein2	28.68
239	protein3	19.12
240	protein1	38.4
240	protein2	28.8
240	protein3	19.2
241	protein1	38.56
241	protein2	28.92
241	protein3	19.28
242	protein1	38.72
242	protein2	29.04
242	protein3	19.36
243	protein1	38.88
243	protein2	29.16
243	protein3	19.44
244	protein1	39.04
244	protein2	29.28
244	protein3	19.52
245	protein1	39.2
245	protein2	29.4
245	protein3	19.6
246	protein1	39.36
246	protein2	29.52
246	protein3	19.68
247	protein1	39.52
247	protein2	29.64
247	protein3	19.76
248	protein1	39.68
248	protein2	29.76
248	protein3	19.84
249	protein1	39.84
249	protein2	29.88
249	protein3	19.92
250	protein1	40
250	protein2	30
250	protein3	20
