time	species	transcript
39	protein3	3.9
40	protein1	10
40	protein2	20
40	protein3	4
41	protein1	10.25
41	protein2	20.5
41	protein3	4.1
42	protein1	10.5
42	protein2	21
42	protein3	4.2
43	protein1	10.75
43	protein2	21.5
43	protein3	4.3
44	protein1	11
44	protein2	22
44	protein3	4.4
45	protein1	11.25
45	protein2	22.5
45	protein3	4.5
46	protein1	11.5
46	protein2	23
46	protein3	4.6
47	protein1	11.75
47	protein2	23.5
47	protein3	4.7
48	protein1	12
48	protein2	24
48	protein3	4.8
49	protein1	12.25
49	protein2	24.5
49	protein3	4.9
50	protein1	12.5
50	protein2	25
50	protein3	5
51	protein1	12.75
51	protein2	25.5
51	protein3	5.1
52	protein1	13
52	protein2	26
52	protein3	5.2
53	protein1	13.25
53	protein2	26.5
53	protein3	5.3
54	protein1	13.5
54	protein2	27
54	protein3	5.4
55	protein1	13.75
55	protein2	27.5
55	protein3	5.5
56	protein1	14
56	protein2	28
56	protein3	5.6
57	protein1	14.25
57	protein2	28.5
57	protein3	5.7
58	protein1	14.5
58	protein2	29
58	protein3	5.8
59	protein1	14.75
59	protein2	29.5
59	protein3	5.9
60	protein1	15
60	protein2	30
60	protein3	6
61	protein1	15.25
61	protein2	30.5
61	protein3	6.1
62	protein1	15.5
62	protein2	31
62	protein3	6.2
63	protein1	15.75
63	protein2	31.5
63	protein3	6.3
64	protein1	16
64	protein2	32
64	protein3	6.4
65	protein1	16.25
65	protein2	32.5
65	protein3	6.5
66	protein1	16.5
66	protein2	33
66	protein3	6.6
67	protein1	16.75
67	protein2	33.5
67	protein3	6.7
68	protein1	17
68	protein2	34
68	protein3	6.8
69	protein1	17.25
69	protein2	34.5
69	protein3	6.9
70	protein1	17.5
70	protein2	35
70	protein3	7
71	protein1	17.75
71	protein2	35.5
71	protein3	7.1
72	protein1	18
72	protein2	36
72	protein3	7.2
73	protein1	18.25
73	protein2	36.5
73	protein3	7.3
74	protein1	18.5
74	protein2	37
74	protein3	7.4
75	protein1	18.75
75	protein2	37.5
75	protein3	7.5
76	protein1	19
76	protein2	38
76	protein3	7.6
77	protein1	19.25
77	protein2	38.5
77	protein3	7.7
78	protein1	19.5
78	protein2	39
78	protein3	7.8
79	protein1	19.75
79	protein2	39.5
79	protein3	7.9
80	protein1	20
80	protein2	40
80	protein3	8
81	protein1	20.25
81	protein2	40
82	protein1	20.5
82	protein2	40
83	protein1	20.75
83	protein2	40
84	protein1	21
84	protein2	40
85	protein1	21.25
85	protein2	40
86	protein1	21.5
86	protein2	40
87	protein1	21.75
87	protein2	40
88	protein1	22
88	protein2	40
89	protein1	22.25
89	protein2	40
90	protein1	22.5
90	protein2	40
91	protein1	22.75
91	protein2	40
92	protein1	23
92	protein2	40
93	protein1	23.25
93	protein2	40
94	protein1	23.5
94	protein2	40
95	protein1	23.75
95	protein2	40
96	protein1	24
96	protein2	40
97	protein1	24.25
97	protein2	40
98	protein1	24.5
98	protein2	40
99	protein1	24.75
99	protein2	40
100	protein1	25
100	protein2	40
101	protein1	25.25
101	protein2	40
102	protein1	25.5
102	protein2	40
103	protein1	25.75
103	protein2	40
104	protein1	26
104	protein2	40
105	protein1	26.25
105	protein2	40
106	protein1	26.5
106	protein2	40
107	protein1	26.75
107	protein2	40
108	protein1	27
108	protein2	40
109	protein1	27.25
109	protein2	40
110	protein1	27.5
110	protein2	40
111	protein1	27.75
111	protein2	40
112	protein1	28
112	protein2	40
113	protein1	28.25
113	protein2	40
114	protein1	28.5
114	protein2	40
115	protein1	28.75
115	protein2	40
116	protein1	29
116	protein2	40
117	protein1	29.25
117	protein2	40
118	protein1	29.5
118	protein2	40
119	protein1	29.75
119	protein2	40
120	protein1	30
120	protein2	40
121	protein1	30.25
121	protein2	40
122	protein1	30.5
122	protein2	40
123	protein1	30.75
123	protein2	40
124	protein1	31
124	protein2	40
125	protein1	31.25
125	protein2	40
126	protein1	31.5
126	protein2	40
127	protein1	31.75
127	protein2	40
128	protein1	32
128	protein2	40
129	protein1	32.25
129	protein2	40
130	protein1	32.5
130	protein2	40
131	protein1	32.75
131	protein2	40
132	protein1	33
132	protein2	40
133	protein1	33.25
133	protein2	40
134	protein1	33.5
134	protein2	40
135	protein1	33.75
135	protein2	40
136	protein1	34
136	protein2	40
137	protein1	34.25
137	protein2	40
138	protein1	34.5
138	protein2	40
139	protein1	34.75
139	protein2	40
140	protein1	35
140	protein2	40
141	protein1	35.25
141	protein2	40
142	protein1	35.5
142	protein2	40
143	protein1	35.75
143	protein2	40
144	protein1	36
144	protein2	40
145	protein1	36.25
145	protein2	40
146	protein1	36.5
146	protein2	40
147	protein1	36.75
147	protein2	40
148	protein1	37
148	protein2	40
149	protein1	37.25
149	protein2	40
150	protein1	37.5
150	protein2	40
151	protein1	37.75
151	protein2	40
152	protein1	38
152	protein2	40
153	protein1	38.25
153	protein2	40
154	protein1	38.5
154	protein2	40
155	protein1	38.75
155	protein2	40
156	protein1	39
156	protein2	40
157	protein1	39.25
157	protein2	40
158	protein1	39.5
158	protein2	40
159	protein1	39.75
159	protein2	40
160	protein1	40
160	protein2	40
161	protein1	40.25
161	protein2	40
162	protein1	40.5
162	protein2	40
163	protein1	40.75
163	protein2	40
164	protein1	41
164	protein2	40
165	protein1	41.25
165	protein2	40
166	protein1	41.5
166	protein2	40
167	protein1	41.75
167	protein2	40
168	protein1	42
168	protein2	40
169	protein1	42.25
169	protein2	40
170	protein1	42.5
170	protein2	40
171	protein1	42.75
171	protein2	40
172	protein1	43
172	protein2	40
173	protein1	43.25
173	protein2	40
174	protein1	43.5
174	protein2	40
175	protein1	43.75
175	protein2	40
176	protein1	44
176	protein2	40
177	protein1	44.25
177	protein2	40
178	protein1	44.5
178	protein2	40
179	protein1	44.75
179	protein2	40
180	protein1	45
180	protein2	40
181	protein1	45.25
181	protein2	40
182	protein1	45.5
182	protein2	40
183	protein1	45.75
183	protein2	40
184	protein1	46
184	protein2	40
185	protein1	46.25
185	protein2	40
186	protein1	46.5
186	protein2	40
187	protein1	46.75
187	protein2	40
188	protein1	47
188	protein2	40
189	protein1	47.25
189	protein2	40
190	protein1	47.5
190	protein2	40
191	protein1	47.75
191	protein2	40
192	protein1	48
192	protein2	40
193	protein1	48.25
193	protein2	40
194	protein1	48.5
194	protein2	40
195	protein1	48.75
195	protein2	40
196	protein1	49
196	protein2	40
197	protein1	49.25
197	protein2	40
198	protein1	49.5
198	protein2	40
199	protein1	49.75
199	protein2	40
200	protein1	50
200	protein2	40
201	protein1	50.25
201	protein2	40
202	protein1	50.5
202	protein2	40
203	protein1	50.75
203	protein2	40
204	protein1	51
204	protein2	40
205	protein1	51.25
205	protein2	40
206	protein1	51.5
206	protein2	40
207	protein1	51.75
207	protein2	40
208	protein1	52
208	protein2	40
209	protein1	52.25
209	protein2	40
210	protein1	52.5
210	protein2	40
211	protein1	52.75
211	protein2	40
212	protein1	53
212	protein2	40
213	protein1	53.25
213	protein2	40
214	protein1	53.5
214	protein2	40
215	protein1	53.75
215	protein2	40
216	protein1	54
216	protein2	40
217	protein1	54.25
217	protein2	40
218	protein1	54.5
218	protein2	40
219	protein1	54.75
219	protein2	40
220	protein1	55
220	protein2	40
221	protein1	55.25
221	protein2	40
222	protein1	55.5
222	protein2	40
223	protein1	55.75
223	protein2	40
224	protein1	56
224	protein2	40
225	protein1	56.25
225	protein2	40
226	protein1	56.5
226	protein2	40
227	protein1	56.75
227	protein2	40
228	protein1	57
228	protein2	40
229	protein1	57.25
229	protein2	40
230	protein1	57.5
230	protein2	40
231	protein1	57.75
231	protein2	40
232	protein1	58
232	protein2	40
233	protein1	58.25
233	protein2	40
234	protein1	58.5
234	protein2	40
235	protein1	58.75
235	protein2	40
236	protein1	59
236	protein2	40
237	protein1	59.25
237	protein2	40
238	protein1	59.5
238	protein2	40
239	protein1	59.75
239	protein2	40
240	protein1	60
240	protein2	40
81	protein3	8.1
82	protein3	8.2
83	protein3	8.3
84	protein3	8.4
85	protein3	8.5
86	protein3	8.6
87	protein3	8.7
88	protein3	8.8
89	protein3	8.9
90	protein3	9
91	protein3	9.1
92	protein3	9.2
93	protein3	9.3
94	protein3	9.4
95	protein3	9.5
96	protein3	9.6
97	protein3	9.7
98	protein3	9.8
99	protein3	9.9
100	protein3	10
101	protein3	10.1
102	protein3	10.2
103	protein3	10.3
104	protein3	10.4
105	protein3	10.5
106	protein3	10.6
107	protein3	10.7
108	protein3	10.8
109	protein3	10.9
110	protein3	11
111	protein3	11.1
112	protein3	11.2
113	protein3	11.3
114	protein3	11.4
115	protein3	11.5
116	protein3	11.6
117	protein3	11.7
118	protein3	11.8
119	protein3	11.9
120	protein3	12
121	protein3	12.1
122	protein3	12.2
123	protein3	12.3
124	protein3	12.4
125	protein3	12.5
126	protein3	12.6
127	protein3	12.7
128	protein3	12.8
129	protein3	12.9
130	protein3	13
131	protein3	13.1
132	protein3	13.2
133	protein3	13.3
134	protein3	13.4
135	protein3	13.5
136	protein3	13.6
137	protein3	13.7
138	protein3	13.8
139	protein3	13.9
140	protein3	14
141	protein3	14.1
142	protein3	14.2
143	protein3	14.3
144	protein3	14.4
145	protein3	14.5
146	protein3	14.6
147	protein3	14.7
148	protein3	14.8
149	protein3	14.9
150	protein3	15
151	protein3	15.1
152	protein3	15.5
153	protein3	15.9
154	protein3	16.3
155	protein3	16.7
156	protein3	17.1
157	protein3	17.5
158	protein3	17.9
159	protein3	18.3
160	protein3	18.7
161	protein3	19.1
162	protein3	19.5
163	protein3	19.9
164	protein3	20.3
165	protein3	20.7
166	protein3	21.1
167	protein3	21.5
168	protein3	21.9
169	protein3	22.3
170	protein3	22.7
171	protein3	23.1
172	protein3	23.5
173	protein3	23.9
174	protein3	24.3
175	protein3	24.7
176	protein3	25.1
177	protein3	25.5
178	protein3	25.9
179	protein3	26.3
180	protein3	26.7
181	protein3	27.1
182	protein3	27.5
183	protein3	27.9
184	protein3	28.3
185	protein3	28.7
186	protein3	29.1
187	protein3	29.5
188	protein3	29.9
189	protein3	30.3
190	protein3	30.7
191	protein3	31.1
192	protein3	31.5
193	protein3	31.9
194	protein3	32.3
195	protein3	32.7
196	protein3	33.1
197	protein3	33.5
198	protein3	33.9
199	protein3	34.3
200	protein3	34.7
201	protein3	35.1
202	protein3	35.5
203	protein3	35.9
204	protein3	36.3
205	protein3	36.7
206	protein3	37.1
207	protein3	37.5
208	protein3	37.9
209	protein3	38.3
210	protein3	38.7
211	protein3	39.1
212	protein3	39.5
213	protein3	39.9
214	protein3	40.3
215	protein3	40.7
216	protein3	41.1
217	protein3	41.5
218	protein3	41.9
219	protein3	42.3
220	protein3	42.7
221	protein3	43.1
222	protein3	43.5
223	protein3	43.9
224	protein3	44.3
225	protein3	44.7
226	protein3	45.1
227	protein3	45.5
228	protein3	45.9
229	protein3	46.3
230	protein3	46.7
231	protein3	47.1
232	protein3	47.5
233	protein3	47.9
234	protein3	48.3
235	protein3	48.7
236	protein3	49.1
237	protein3	49.5
238	protein3	49.9
239	protein3	50.3
240	protein3	50.7
