time	species	transcript
90	protein1	27
90	protein2	40
90	protein3	8
91	protein1	27.3
91	protein2	40
91	protein3	8
92	protein1	27.6
92	protein2	40
92	protein3	8
93	protein1	27.9
93	protein2	40
93	protein3	8
94	protein1	28.2
94	protein2	40
94	protein3	8
95	protein1	28.5
95	protein2	40
95	protein3	8
96	protein1	28.8
96	protein2	40
96	protein3	8
97	protein1	29.1
97	protein2	40
97	protein3	8
98	protein1	29.4
98	protein2	40
98	protein3	8
99	protein1	29.7
99	protein2	40
99	protein3	8
100	protein1	30
100	protein2	40
100	protein3	8
101	protein1	30.3
101	protein2	40
101	protein3	8
102	protein1	30.6
102	protein2	40
102	protein3	8
103	protein1	30.9
103	protein2	40
103	protein3	8
104	protein1	31.2
104	protein2	40
104	protein3	8
105	protein1	31.5
105	protein2	40
105	protein3	8
106	protein1	31.8
106	protein2	40
106	protein3	8
107	protein1	32.1
107	protein2	40
107	protein3	8
108	protein1	32.4
108	protein2	40
108	protein3	8
109	protein1	32.7
109	protein2	40
109	protein3	8
110	protein1	33
110	protein2	40
110	protein3	8
111	protein1	33.3
111	protein2	40
111	protein3	8
112	protein1	33.6
112	protein2	40
112	protein3	8
113	protein1	33.9
113	protein2	40
113	protein3	8
114	protein1	34.2
114	protein2	40
114	protein3	8
115	protein1	34.5
115	protein2	40
115	protein3	8
116	protein1	34.8
116	protein2	40
116	protein3	8
117	protein1	35.1
117	protein2	40
117	protein3	8
118	protein1	35.4
118	protein2	40
118	protein3	8
119	protein1	35.7
119	protein2	40
119	protein3	8
120	protein1	36
120	protein2	40
120	protein3	8
121	protein1	36.3
121	protein2	40
121	protein3	8
122	protein1	36.6
122	protein2	40
122	protein3	8
123	protein1	36.9
123	protein2	40
123	protein3	8
124	protein1	37.2
124	protein2	40
124	protein3	8
125	protein1	37.5
125	protein2	40
125	protein3	8
126	protein1	37.8
126	protein2	40
126	protein3	8
127	protein1	38.1
127	protein2	40
127	protein3	8
128	protein1	38.4
128	protein2	40
128	protein3	8
129	protein1	38.7
129	protein2	40
129	protein3	8
130	protein1	39
130	protein2	40
130	protein3	8
131	protein1	39.3
131	protein2	40
131	protein3	8
132	protein1	39.6
132	protein2	40
132	protein3	8
133	protein1	39.9
133	protein2	40
133	protein3	8
134	protein1	40.2
134	protein2	40
134	protein3	8
135	protein1	40.5
135	protein2	40
135	protein3	8
136	protein1	40.8
136	protein2	40
136	protein3	8
137	protein1	41.1
137	protein2	40
137	protein3	8
138	protein1	41.4
138	protein2	40
138	protein3	8
139	protein1	41.7
139	protein2	40
139	protein3	8
140	protein1	42
140	protein2	40
140	protein3	8
141	protein1	42.3
141	protein2	40
141	protein3	8
142	protein1	42.6
142	protein2	40
142	protein3	8
143	protein1	42.9
143	protein2	40
143	protein3	8
144	protein1	43.2
144	protein2	40
144	protein3	8
145	protein1	43.5
145	protein2	40
145	protein3	8
146	protein1	43.8
146	protein2	40
146	protein3	8
147	protein1	44.1
147	protein2	40
147	protein3	8
148	protein1	44.4
148	protein2	40
148	protein3	8
149	protein1	44.7
149	protein2	40
149	protein3	8
150	protein1	45
150	protein2	40
150	protein3	8
151	protein1	45.3
151	protein2	40
151	protein3	8
152	protein1	45.6
152	protein2	40
152	protein3	8
153	protein1	45.9
153	protein2	40
153	protein3	8
154	protein1	46.2
154	protein2	40
154	protein3	8
155	protein1	46.5
155	protein2	40
155	protein3	8
156	protein1	46.8
156	protein2	40
156	protein3	8
157	protein1	47.1
157	protein2	40
157	protein3	8
158	protein1	47.4
158	protein2	40
158	protein3	8
159	protein1	47.7
159	protein2	40
159	protein3	8
160	protein1	48
160	protein2	40
160	protein3	8
161	protein1	48.3
161	protein2	40
161	protein3	8
162	protein1	48.6
162	protein2	40
162	protein3	8
163	protein1	48.9
163	protein2	40
163	protein3	8
164	protein1	49.2
164	protein2	40
164	protein3	8
165	protein1	49.5
165	protein2	40
165	protein3	8
166	protein1	49.8
166	protein2	40
166	protein3	8
167	protein1	50.1
167	protein2	40
167	protein3	8
168	protein1	50.4
168	protein2	40
168	protein3	8
169	protein1	50.7
169	protein2	40
169	protein3	8
170	protein1	51
170	protein2	40
170	protein3	8
171	protein1	51.3
171	protein2	40
171	protein3	8
172	protein1	51.6
172	protein2	40
172	protein3	8
173	protein1	51.9
173	protein2	40
173	protein3	8
174	protein1	52.2
174	protein2	40
174	protein3	8
175	protein1	52.5
175	protein2	40
175	protein3	8
176	protein1	52.8
176	protein2	40
176	protein3	8
177	protein1	53.1
177	protein2	40
177	protein3	8
178	protein1	53.4
178	protein2	40
178	protein3	8
179	protein1	53.7
179	protein2	40
179	protein3	8
180	protein1	54
180	protein2	40
180	protein3	8
181	protein1	54.3
181	protein2	40
181	protein3	8
182	protein1	54.6
182	protein2	40
182	protein3	8
183	protein1	54.9
183	protein2	40
183	protein3	8
184	protein1	55.2
184	protein2	40
184	protein3	8
185	protein1	55.5
185	protein2	40
185	protein3	8
186	protein1	55.8
186	protein2	40
186	protein3	8
187	protein1	56.1
187	protein2	40
187	protein3	8
188	protein1	56.4
188	protein2	40
188	protein3	8
189	protein1	56.7
189	protein2	40
189	protein3	8
190	protein1	57
190	protein2	40
190	protein3	8
191	protein1	57.3
191	protein2	40
191	protein3	8
192	protein1	57.6
192	protein2	40
192	protein3	8
193	protein1	57.9
193	protein2	40
193	protein3	8
194	protein1	58.2
194	protein2	40
194	protein3	8
195	protein1	58.5
195	protein2	40
195	protein3	8
196	protein1	58.8
196	protein2	40
196	protein3	8
197	protein1	59.1
197	protein2	40
197	protein3	8
198	protein1	59.4
198	protein2	40
198	protein3	8
199	protein1	59.7
199	protein2	40
199	protein3	8
200	protein1	60
200	protein2	40
200	protein3	8
201	protein1	60.3
201	protein2	40
201	protein3	8
202	protein1	60.6
202	protein2	40
202	protein3	8
203	protein1	60.9
203	protein2	40
203	protein3	8
204	protein1	61.2
204	protein2	40
204	protein3	8
205	protein1	61.5
205	protein2	40
205	protein3	8
206	protein1	61.8
206	protein2	40
206	protein3	8
207	protein1	62.1
207	protein2	40
207	protein3	8
208	protein1	62.4
208	protein2	40
208	protein3	8
209	protein1	62.7
209	protein2	40
209	protein3	8
210	protein1	63
210	protein2	40
210	protein3	8
211	protein1	63.3
211	protein2	40
211	protein3	8
212	protein1	63.6
212	protein2	40
212	protein3	8
213	protein1	63.9
213	protein2	40
213	protein3	8
214	protein1	64.2
214	protein2	40
214	protein3	8
215	protein1	64.5
215	protein2	40
215	protein3	8
216	protein1	64.8
216	protein2	40
216	protein3	8
217	protein1	65.1
217	protein2	40
217	protein3	8
218	protein1	65.4
218	protein2	40
218	protein3	8
219	protein1	65.7
219	protein2	40
219	protein3	8
220	protein1	66
220	protein2	40
220	protein3	8
221	protein1	66.3
221	protein2	40
221	protein3	8
222	protein1	66.6
222	protein2	40
222	protein3	8
223	protein1	66.9
223	protein2	40
223	protein3	8
224	protein1	67.2
224	protein2	40
224	protein3	8
225	protein1	67.5
225	protein2	40
225	protein3	8
226	protein1	67.8
226	protein2	40
226	protein3	8
227	protein1	68.1
227	protein2	40
227	protein3	8
228	protein1	68.4
228	protein2	40
228	protein3	8
229	protein1	68.7
229	protein2	40
229	protein3	8
230	protein1	69
230	protein2	40
230	protein3	8
231	protein1	69.3
231	protein2	40
231	protein3	8
232	protein1	69.6
232	protein2	40
232	protein3	8
233	protein1	69.9
233	protein2	40
233	protein3	8
234	protein1	70.2
234	protein2	40
234	protein3	8
235	protein1	70.5
235	protein2	40
235	protein3	8
236	protein1	70.8
236	protein2	40
236	protein3	8
237	protein1	71.1
237	protein2	40
237	protein3	8
238	protein1	71.4
238	protein2	40
238	protein3	8
239	protein1	71.7
239	protein2	40
239	protein3	8
240	protein1	72
240	protein2	40
240	protein3	8
