time	species	transcript
110	protein3	18.700000000000003
111	protein1	4.44
111	protein2	11.100000000000001
111	protein3	18.87
112	protein1	4.48
112	protein2	11.200000000000001
112	protein3	19.040000000000003
113	protein1	4.5200000000000005
113	protein2	11.3
113	protein3	19.21
114	protein1	4.5600000000000005
114	protein2	11.4
114	protein3	19.380000000000003
115	protein1	4.6000000000000005
115	protein2	11.5
115	protein3	19.55
116	protein1	4.64
116	protein2	11.600000000000001
116	protein3	19.720000000000002
117	protein1	4.68
117	protein2	11.700000000000001
117	protein3	19.89
118	protein1	4.72
118	protein2	11.8
118	protein3	20.060000000000002
119	protein1	4.76
119	protein2	11.9
119	protein3	20.23
120	protein1	4.8
120	protein2	12.0
120	protein3	20.400000000000002
121	protein1	4.84
121	protein2	12.100000000000001
121	protein3	20.57
122	protein1	4.88
122	protein2	12.200000000000001
122	protein3	20.740000000000002
123	protein1	4.92
123	protein2	12.3
123	protein3	20.91
124	protein1	4.96
124	protein2	12.4
124	protein3	21.080000000000002
125	protein1	5.0
125	protein2	12.5
125	protein3	21.25
126	protein1	5.04
126	protein2	12.600000000000001
126	protein3	21.42
127	protein1	5.08
127	protein2	12.700000000000001
127	protein3	21.59
128	protein1	5.12
128	protein2	12.8
128	protein3	21.76
129	protein1	5.16
129	protein2	12.9
129	protein3	21.930000000000003
130	protein1	5.2
130	protein2	13.0
130	protein3	22.1
131	protein1	5.24
131	protein2	13.100000000000001
131	protein3	22.270000000000003
132	protein1	5.28
132	protein2	13.200000000000001
132	protein3	22.44
133	protein1	5.32
133	protein2	13.3
133	protein3	22.610000000000003
134	protein1	5.36
134	protein2	13.4
134	protein3	22.78
135	protein1	5.4
135	protein2	13.5
135	protein3	22.950000000000003
136	protein1	5.44
136	protein2	13.600000000000001
136	protein3	23.12
137	protein1	5.48
137	protein2	13.700000000000001
137	protein3	23.290000000000003
138	protein1	5.5200000000000005
138	protein2	13.8
138	protein3	23.46
139	protein1	5.5600000000000005
139	protein2	13.9
139	protein3	23.630000000000003
140	protein1	5.6000000000000005
140	protein2	14.0
140	protein3	23.8
141	protein1	5.64
141	protein2	14.100000000000001
141	protein3	23.970000000000002
142	protein1	5.68
142	protein2	14.200000000000001
142	protein3	24.14
143	protein1	5.72
143	protein2	14.3
143	protein3	24.310000000000002
144	protein1	5.76
144	protein2	14.4
144	protein3	24.48
145	protein1	5.8
145	protein2	14.5
145	protein3	24.650000000000002
146	protein1	5.84
146	protein2	14.600000000000001
146	protein3	24.82
147	protein1	5.88
147	protein2	14.700000000000001
147	protein3	24.990000000000002
148	protein1	5.92
148	protein2	14.8
148	protein3	25.16
149	protein1	5.96
149	protein2	14.9
149	protein3	25.330000000000002
150	protein1	6.0
150	protein2	15.0
150	protein3	25.500000000000004
151	protein1	6.04
151	protein2	15.100000000000001
151	protein3	25.67
152	protein1	6.08
152	protein2	15.200000000000001
152	protein3	25.840000000000003
153	protein1	6.12
153	protein2	15.3
153	protein3	26.01
154	protein1	6.16
154	protein2	15.4
154	protein3	26.180000000000003
155	protein1	6.2
155	protein2	15.5
155	protein3	26.35
156	protein1	6.24
156	protein2	15.600000000000001
156	protein3	26.520000000000003
157	protein1	6.28
157	protein2	15.700000000000001
157	protein3	26.69
158	protein1	6.32
158	protein2	15.8
158	protein3	26.860000000000003
159	protein1	6.36
159	protein2	15.9
159	protein3	27.03
160	protein1	6.4
160	protein2	16.0
160	protein3	27.200000000000003
161	protein1	6.44
161	protein2	16.1
161	protein3	27.37
162	protein1	6.48
162	protein2	16.2
162	protein3	27.540000000000003
163	protein1	6.5200000000000005
163	protein2	16.3
163	protein3	27.71
164	protein1	6.5600000000000005
164	protein2	16.400000000000002
164	protein3	27.880000000000003
165	protein1	6.6000000000000005
165	protein2	16.5
165	protein3	28.05
166	protein1	6.640000000000001
166	protein2	16.6
166	protein3	28.220000000000002
167	protein1	6.68
167	protein2	16.7
167	protein3	28.39
168	protein1	6.72
168	protein2	16.8
168	protein3	28.560000000000002
169	protein1	6.76
169	protein2	16.900000000000002
169	protein3	28.73
170	protein1	6.8
170	protein2	17.0
170	protein3	28.900000000000002
171	protein1	6.84
171	protein2	17.1
171	protein3	29.070000000000004
172	protein1	6.88
172	protein2	17.2
172	protein3	29.240000000000002
173	protein1	6.92
173	protein2	17.3
173	protein3	29.410000000000004
174	protein1	6.96
174	protein2	17.400000000000002
174	protein3	29.580000000000002
175	protein1	7.0
175	protein2	17.5
175	protein3	29.750000000000004
176	protein1	7.04
176	protein2	17.6
176	protein3	29.92
177	protein1	7.08
177	protein2	17.7
177	protein3	30.090000000000003
178	protein1	7.12
178	protein2	17.8
178	protein3	30.26
179	protein1	7.16
179	protein2	17.900000000000002
179	protein3	30.430000000000003
180	protein1	7.2
180	protein2	18.0
180	protein3	30.6
181	protein1	7.24
181	protein2	18.1
181	protein3	30.770000000000003
182	protein1	7.28
182	protein2	18.2
182	protein3	30.94
183	protein1	7.32
183	protein2	18.3
183	protein3	31.110000000000003
184	protein1	7.36
184	protein2	18.400000000000002
184	protein3	31.28
185	protein1	7.4
185	protein2	18.5
185	protein3	31.450000000000003
186	protein1	7.44
186	protein2	18.6
186	protein3	31.62
187	protein1	7.48
187	protein2	18.7
187	protein3	31.790000000000003
188	protein1	7.5200000000000005
188	protein2	18.8
188	protein3	31.96
189	protein1	7.5600000000000005
189	protein2	18.900000000000002
189	protein3	32.13
190	protein1	7.6000000000000005
190	protein2	19.0
190	protein3	32.300000000000004
191	protein1	7.640000000000001
191	protein2	19.1
191	protein3	32.47
192	protein1	7.68
192	protein2	19.200000000000003
192	protein3	32.64
193	protein1	7.72
193	protein2	19.3
193	protein3	32.81
194	protein1	7.76
194	protein2	19.400000000000002
194	protein3	32.980000000000004
195	protein1	7.8
195	protein2	19.5
195	protein3	33.150000000000006
196	protein1	7.84
196	protein2	19.6
196	protein3	33.32
197	protein1	7.88
197	protein2	19.700000000000003
197	protein3	33.49
198	protein1	7.92
198	protein2	19.8
198	protein3	33.660000000000004
199	protein1	7.96
199	protein2	19.900000000000002
199	protein3	33.830000000000005
200	protein1	8.0
200	protein2	20.0
200	protein3	34.0
201	protein1	8.040000000000001
201	protein2	20.1
201	protein3	34.17
202	protein1	8.08
202	protein2	20.200000000000003
202	protein3	34.34
203	protein1	8.120000000000001
203	protein2	20.3
203	protein3	34.510000000000005
204	protein1	8.16
204	protein2	20.400000000000002
204	protein3	34.68
205	protein1	8.2
205	protein2	20.5
205	protein3	34.85
206	protein1	8.24
206	protein2	20.6
206	protein3	35.02
207	protein1	8.28
207	protein2	20.700000000000003
207	protein3	35.190000000000005
208	protein1	8.32
208	protein2	20.8
208	protein3	35.36
209	protein1	8.36
209	protein2	20.900000000000002
209	protein3	35.53
210	protein1	8.4
210	protein2	21.0
210	protein3	35.7
211	protein1	8.44
211	protein2	21.1
211	protein3	35.870000000000005
212	protein1	8.48
212	protein2	21.200000000000003
212	protein3	36.04
213	protein1	8.52
213	protein2	21.3
213	protein3	36.21
214	protein1	8.56
214	protein2	21.400000000000002
214	protein3	36.38
215	protein1	8.6
215	protein2	21.5
215	protein3	36.550000000000004
216	protein1	8.64
216	protein2	21.6
216	protein3	36.720000000000006
217	protein1	8.68
217	protein2	21.700000000000003
217	protein3	36.89
218	protein1	8.72
218	protein2	21.8
218	protein3	37.06
219	protein1	8.76
219	protein2	21.900000000000002
219	protein3	37.230000000000004
220	protein1	8.8
220	protein2	22.0
220	protein3	37.400000000000006
221	protein1	8.84
221	protein2	22.1
221	protein3	37.57
222	protein1	8.88
222	protein2	22.200000000000003
222	protein3	37.74
223	protein1	8.92
223	protein2	22.3
223	protein3	37.910000000000004
224	protein1	8.96
224	protein2	22.400000000000002
224	protein3	38.080000000000005
225	protein1	9.0
225	protein2	22.5
225	protein3	38.25
226	protein1	9.040000000000001
226	protein2	22.6
226	protein3	38.42
227	protein1	9.08
227	protein2	22.700000000000003
227	protein3	38.59
228	protein1	9.120000000000001
228	protein2	22.8
228	protein3	38.760000000000005
229	protein1	9.16
229	protein2	22.900000000000002
229	protein3	38.93
230	protein1	9.200000000000001
230	protein2	23.0
230	protein3	39.1
231	protein1	9.24
231	protein2	23.1
231	protein3	39.27
232	protein1	9.28
232	protein2	23.200000000000003
232	protein3	39.440000000000005
233	protein1	9.32
233	protein2	23.3
233	protein3	39.61
234	protein1	9.36
234	protein2	23.400000000000002
234	protein3	39.78
235	protein1	9.4
235	protein2	23.5
235	protein3	39.95
236	protein1	9.44
236	protein2	23.6
236	protein3	40.120000000000005
237	protein1	9.48
237	protein2	23.700000000000003
237	protein3	40.290000000000006
238	protein1	9.52
238	protein2	23.8
238	protein3	40.46
239	protein1	9.56
239	protein2	23.900000000000002
239	protein3	40.63
240	protein1	9.6
240	protein2	24.0
240	protein3	40.800000000000004
241	protein1	9.64
241	protein2	24.1
241	protein3	40.970000000000006
242	protein1	9.68
242	protein2	24.200000000000003
242	protein3	41.14
243	protein1	9.72
243	protein2	24.3
243	protein3	41.31
244	protein1	9.76
244	protein2	24.400000000000002
244	protein3	41.480000000000004
245	protein1	9.8
245	protein2	24.5
245	protein3	41.650000000000006
246	protein1	9.84
246	protein2	24.6
246	protein3	41.82
247	protein1	9.88
247	protein2	24.700000000000003
247	protein3	41.99
248	protein1	9.92
248	protein2	24.8
248	protein3	42.160000000000004
249	protein1	9.96
249	protein2	24.900000000000002
249	protein3	42.330000000000005
250	protein1	10.0
250	protein2	25.0
250	protein3	42.5
