time	species	transcript
49	protein3	7.35
50	protein1	5
50	protein2	10
50	protein3	7.5
51	protein1	5.1
51	protein2	10.2
51	protein3	7.65
52	protein1	5.2
52	protein2	10.4
52	protein3	7.8
53	protein1	5.3
53	protein2	10.6
53	protein3	7.95
54	protein1	5.4
54	protein2	10.8
54	protein3	8.1
55	protein1	5.5
55	protein2	11
55	protein3	8.25
56	protein1	5.6
56	protein2	11.2
56	protein3	8.4
57	protein1	5.7
57	protein2	11.4
57	protein3	8.55
58	protein1	5.8
58	protein2	11.6
58	protein3	8.7
59	protein1	5.9
59	protein2	11.8
59	protein3	8.85
60	protein1	6
60	protein2	12
60	protein3	9
61	protein1	6.1
61	protein2	12.2
61	protein3	9.15
62	protein1	6.2
62	protein2	12.4
62	protein3	9.3
63	protein1	6.3
63	protein2	12.6
63	protein3	9.45
64	protein1	6.4
64	protein2	12.8
64	protein3	9.6
65	protein1	6.5
65	protein2	13
65	protein3	9.75
66	protein1	6.6
66	protein2	13.2
66	protein3	9.9
67	protein1	6.7
67	protein2	13.4
67	protein3	10.05
68	protein1	6.8
68	protein2	13.6
68	protein3	10.2
69	protein1	6.9
69	protein2	13.8
69	protein3	10.35
70	protein1	7
70	protein2	14
70	protein3	10.5
71	protein1	7.1
71	protein2	14.2
71	protein3	10.65
72	protein1	7.2
72	protein2	14.4
72	protein3	10.8
73	protein1	7.3
73	protein2	14.6
73	protein3	10.95
74	protein1	7.4
74	protein2	14.8
74	protein3	11.1
75	protein1	7.5
75	protein2	15
75	protein3	11.25
76	protein1	7.6
76	protein2	15.2
76	protein3	11.4
77	protein1	7.7
77	protein2	15.4
77	protein3	11.55
78	protein1	7.8
78	protein2	15.6
78	protein3	11.7
79	protein1	7.9
79	protein2	15.8
79	protein3	11.85
80	protein1	8
80	protein2	16
80	protein3	12
81	protein1	8.1
81	protein2	16.2
81	protein3	12.15
82	protein1	8.2
82	protein2	16.4
82	protein3	12.3
83	protein1	8.3
83	protein2	16.6
83	protein3	12.45
84	protein1	8.4
84	protein2	16.8
84	protein3	12.6
85	protein1	8.5
85	protein2	17
85	protein3	12.75
86	protein1	8.6
86	protein2	17.2
86	protein3	12.9
87	protein1	8.7
87	protein2	17.4
87	protein3	13.05
88	protein1	8.8
88	protein2	17.6
88	protein3	13.2
89	protein1	8.9
89	protein2	17.8
89	protein3	13.35
90	protein1	9
90	protein2	18
90	protein3	13.5
91	protein1	9.1
91	protein2	18.2
91	protein3	13.65
92	protein1	9.2
92	protein2	18.4
92	protein3	13.8
93	protein1	9.3
93	protein2	18.6
93	protein3	13.95
94	protein1	9.4
94	protein2	18.8
94	protein3	14.1
95	protein1	9.5
95	protein2	19
95	protein3	14.25
96	protein1	9.6
96	protein2	19.2
96	protein3	14.4
97	protein1	9.7
97	protein2	19.4
97	protein3	14.55
98	protein1	9.8
98	protein2	19.6
98	protein3	14.7
99	protein1	9.9
99	protein2	19.8
99	protein3	14.85
100	protein1	10
100	protein2	20
100	protein3	15
101	protein1	10.1
101	protein2	20.2
101	protein3	15.15
102	protein1	10.2
102	protein2	20.4
102	protein3	15.3
103	protein1	10.3
103	protein2	20.6
103	protein3	15.45
104	protein1	10.4
104	protein2	20.8
104	protein3	15.6
105	protein1	10.5
105	protein2	21
105	protein3	15.75
106	protein1	10.6
106	protein2	21.2
106	protein3	15.9
107	protein1	10.7
107	protein2	21.4
107	protein3	16.05
108	protein1	10.8
108	protein2	21.6
108	protein3	16.2
109	protein1	10.9
109	protein2	21.8
109	protein3	16.35
110	protein1	11
110	protein2	22
110	protein3	16.5
111	protein1	11.1
111	protein2	22.2
111	protein3	16.65
112	protein1	11.2
112	protein2	22.4
112	protein3	16.8
113	protein1	11.3
113	protein2	22.6
113	protein3	16.95
114	protein1	11.4
114	protein2	22.8
114	protein3	17.1
115	protein1	11.5
115	protein2	23
115	protein3	17.25
116	protein1	11.6
116	protein2	23.2
116	protein3	17.4
117	protein1	11.7
117	protein2	23.4
117	protein3	17.55
118	protein1	11.8
118	protein2	23.6
118	protein3	17.7
119	protein1	11.9
119	protein2	23.8
119	protein3	17.85
120	protein1	12
120	protein2	24
120	protein3	18
121	protein1	12.1
121	protein2	24.2
121	protein3	18.15
122	protein1	12.2
122	protein2	24.4
122	protein3	18.3
123	protein1	12.3
123	protein2	24.6
123	protein3	18.45
124	protein1	12.4
124	protein2	24.8
124	protein3	18.6
125	protein1	12.5
125	protein2	25
125	protein3	18.75
126	protein1	12.6
126	protein2	25.2
126	protein3	18.9
127	protein1	12.7
127	protein2	25.4
127	protein3	19.05
128	protein1	12.8
128	protein2	25.6
128	protein3	19.2
129	protein1	12.9
129	protein2	25.8
129	protein3	19.35
130	protein1	13
130	protein2	26
130	protein3	19.5
131	protein1	13.1
131	protein2	26.2
131	protein3	19.65
132	protein1	13.2
132	protein2	26.4
132	protein3	19.8
133	protein1	13.3
133	protein2	26.6
133	protein3	19.95
134	protein1	13.4
134	protein2	26.8
134	protein3	20.1
135	protein1	13.5
135	protein2	27
135	protein3	20.25
136	protein1	13.6
136	protein2	27.2
136	protein3	20.4
137	protein1	13.7
137	protein2	27.4
137	protein3	20.55
138	protein1	13.8
138	protein2	27.6
138	protein3	20.7
139	protein1	13.9
139	protein2	27.8
139	protein3	20.85
140	protein1	14
140	protein2	28
140	protein3	21
141	protein1	14.1
141	protein2	28.2
141	protein3	21.15
142	protein1	14.2
142	protein2	28.4
142	protein3	21.3
143	protein1	14.3
143	protein2	28.6
143	protein3	21.45
144	protein1	14.4
144	protein2	28.8
144	protein3	21.6
145	protein1	14.5
145	protein2	29
145	protein3	21.75
146	protein1	14.6
146	protein2	29.2
146	protein3	21.9
147	protein1	14.7
147	protein2	29.4
147	protein3	22.05
148	protein1	14.8
148	protein2	29.6
148	protein3	22.2
149	protein1	14.9
149	protein2	29.8
149	protein3	22.35
150	protein1	15
150	protein2	30
150	protein3	22.5
151	protein1	15.1
151	protein2	30
151	protein3	22.45
152	protein1	15.2
152	protein2	30
152	protein3	22.4
153	protein1	15.3
153	protein2	30
153	protein3	22.35
154	protein1	15.4
154	protein2	30
154	protein3	22.3
155	protein1	15.5
155	protein2	30
155	protein3	22.25
156	protein1	15.6
156	protein2	30
156	protein3	22.2
157	protein1	15.7
157	protein2	30
157	protein3	22.15
158	protein1	15.8
158	protein2	30
158	protein3	22.1
159	protein1	15.9
159	protein2	30
159	protein3	22.05
160	protein1	16
160	protein2	30
160	protein3	22
161	protein1	16.1
161	protein2	30
161	protein3	21.95
162	protein1	16.2
162	protein2	30
162	protein3	21.9
163	protein1	16.3
163	protein2	30
163	protein3	21.85
164	protein1	16.4
164	protein2	30
164	protein3	21.8
165	protein1	16.5
165	protein2	30
165	protein3	21.75
166	protein1	16.6
166	protein2	30
166	protein3	21.7
167	protein1	16.7
167	protein2	30
167	protein3	21.65
168	protein1	16.8
168	protein2	30
168	protein3	21.6
169	protein1	16.9
169	protein2	30
169	protein3	21.55
170	protein1	17
170	protein2	30
170	protein3	21.5
171	protein1	17.1
171	protein2	30
171	protein3	21.45
172	protein1	17.2
172	protein2	30
172	protein3	21.4
173	protein1	17.3
173	protein2	30
173	protein3	21.35
174	protein1	17.4
174	protein2	30
174	protein3	21.3
175	protein1	17.5
175	protein2	30
175	protein3	21.25
176	protein1	17.6
176	protein2	30
176	protein3	21.2
177	protein1	17.7
177	protein2	30
177	protein3	21.15
178	protein1	17.8
178	protein2	30
178	protein3	21.1
179	protein1	17.9
179	protein2	30
179	protein3	21.05
180	protein1	18
180	protein2	30
180	protein3	21
181	protein1	18.1
181	protein2	30
181	protein3	20.95
182	protein1	18.2
182	protein2	30
182	protein3	20.9
183	protein1	18.3
183	protein2	30
183	protein3	20.85
184	protein1	18.4
184	protein2	30
184	protein3	20.8
185	protein1	18.5
185	protein2	30
185	protein3	20.75
186	protein1	18.6
186	protein2	30
186	protein3	20.7
187	protein1	18.7
187	protein2	30
187	protein3	20.65
188	protein1	18.8
188	protein2	30
188	protein3	20.6
189	protein1	18.9
189	protein2	30
189	protein3	20.55
190	protein1	19
190	protein2	30
190	protein3	20.5
191	protein1	19.1
191	protein2	30
191	protein3	20.45
192	protein1	19.2
192	protein2	30
192	protein3	20.4
193	protein1	19.3
193	protein2	30
193	protein3	20.35
194	protein1	19.4
194	protein2	30
194	protein3	20.3
195	protein1	19.5
195	protein2	30
195	protein3	20.25
196	protein1	19.6
196	protein2	30
196	protein3	20.2
197	protein1	19.7
197	protein2	30
197	protein3	20.15
198	protein1	19.8
198	protein2	30
198	protein3	20.1
199	protein1	19.9
199	protein2	30
199	protein3	20.05
200	protein1	20
200	protein2	30
200	protein3	20
201	protein1	20.1
201	protein2	30
201	protein3	19.95
202	protein1	20.2
202	protein2	30
202	protein3	19.9
203	protein1	20.3
203	protein2	30
203	protein3	19.85
204	protein1	20.4
204	protein2	30
204	protein3	19.8
205	protein1	20.5
205	protein2	30
205	protein3	19.75
206	protein1	20.6
206	protein2	30
206	protein3	19.7
207	protein1	20.7
207	protein2	30
207	protein3	19.65
208	protein1	20.8
208	protein2	30
208	protein3	19.6
209	protein1	20.9
209	protein2	30
209	protein3	19.55
210	protein1	21
210	protein2	30
210	protein3	19.5
211	protein1	21.1
211	protein2	30
211	protein3	19.45
212	protein1	21.2
212	protein2	30
212	protein3	19.4
213	protein1	21.3
213	protein2	30
213	protein3	19.35
214	protein1	21.4
214	protein2	30
214	protein3	19.3
215	protein1	21.5
215	protein2	30
215	protein3	19.25
216	protein1	21.6
216	protein2	30
216	protein3	19.2
217	protein1	21.7
217	protein2	30
217	protein3	19.15
218	protein1	21.8
218	protein2	30
218	protein3	19.1
219	protein1	21.9
219	protein2	30
219	protein3	19.05
220	protein1	22
220	protein2	30
220	protein3	19
221	protein1	22.1
221	protein2	30
221	protein3	18.95
222	protein1	22.2
222	protein2	30
222	protein3	18.9
223	protein1	22.3
223	protein2	30
223	protein3	18.85
224	protein1	22.4
224	protein2	30
224	protein3	18.8
225	protein1	22.5
225	protein2	30
225	protein3	18.75
226	protein1	22.6
226	protein2	30
226	protein3	18.7
227	protein1	22.7
227	protein2	30
227	protein3	18.65
228	protein1	22.8
228	protein2	30
228	protein3	18.6
229	protein1	22.9
229	protein2	30
229	protein3	18.55
230	protein1	23
230	protein2	30
230	protein3	18.5
231	protein1	23.1
231	protein2	30
231	protein3	18.45
232	protein1	23.2
232	protein2	30
232	protein3	18.4
233	protein1	23.3
233	protein2	30
233	protein3	18.35
234	protein1	23.4
234	protein2	30
234	protein3	18.3
235	protein1	23.5
235	protein2	30
235	protein3	18.25
236	protein1	23.6
236	protein2	30
236	protein3	18.2
237	protein1	23.7
237	protein2	30
237	protein3	18.15
238	protein1	23.8
238	protein2	30
238	protein3	18.1
239	protein1	23.9
239	protein2	30
239	protein3	18.05
240	protein1	24
240	protein2	30
240	protein3	18
241	protein1	24.1
241	protein2	30
241	protein3	17.95
242	protein1	24.2
242	protein2	30
242	protein3	17.9
243	protein1	24.3
243	protein2	30
243	protein3	17.85
244	protein1	24.4
244	protein2	30
244	protein3	17.8
245	protein1	24.5
245	protein2	30
245	protein3	17.75
246	protein1	24.6
246	protein2	30
246	protein3	17.7
247	protein1	24.7
247	protein2	30
247	protein3	17.65
248	protein1	24.8
248	protein2	30
248	protein3	17.6
249	protein1	24.9
249	protein2	30
249	protein3	17.55
250	protein1	25
250	protein2	30
250	protein3	17.5
