time	species	transcript
203	protein3	16.240000000000002
204	protein1	32.64
204	protein2	24.48
204	protein3	16.32
205	protein1	32.8
205	protein2	24.599999999999998
205	protein3	16.4
206	protein1	32.96
206	protein2	24.72
206	protein3	16.48
207	protein1	33.12
207	protein2	24.84
207	protein3	16.56
208	protein1	33.28
208	protein2	24.96
208	protein3	16.64
209	protein1	33.44
209	protein2	25.08
209	protein3	16.72
210	protein1	33.6
210	protein2	25.2
210	protein3	16.8
211	protein1	33.76
211	protein2	25.32
211	protein3	16.88
212	protein1	33.92
212	protein2	25.439999999999998
212	protein3	16.96
213	protein1	34.08
213	protein2	25.56
213	protein3	17.04
214	protein1	34.24
214	protein2	25.68
214	protein3	17.12
215	protein1	34.4
215	protein2	25.8
215	protein3	17.2
216	protein1	34.56
216	protein2	25.919999999999998
216	protein3	17.28
217	protein1	34.72
217	protein2	26.04
217	protein3	17.36
218	protein1	34.88
218	protein2	26.16
218	protein3	17.44
219	protein1	35.04
219	protein2	26.279999999999998
219	protein3	17.52
220	protein1	35.2
220	protein2	26.4
220	protein3	17.6
221	protein1	35.36
221	protein2	26.52
221	protein3	17.68
222	protein1	35.52
222	protein2	26.64
222	protein3	17.76
223	protein1	35.68
223	protein2	26.759999999999998
223	protein3	17.84
224	protein1	35.84
224	protein2	26.88
224	protein3	17.92
225	protein1	36.0
225	protein2	27.0
225	protein3	18.0
226	protein1	36.160000000000004
226	protein2	27.119999999999997
226	protein3	18.080000000000002
227	protein1	36.32
227	protein2	27.24
227	protein3	18.16
228	protein1	36.480000000000004
228	protein2	27.36
228	protein3	18.240000000000002
229	protein1	36.64
229	protein2	27.48
229	protein3	18.32
230	protein1	36.800000000000004
230	protein2	27.599999999999998
230	protein3	18.400000000000002
231	protein1	36.96
231	protein2	27.72
231	protein3	18.48
232	protein1	37.12
232	protein2	27.84
232	protein3	18.56
233	protein1	37.28
233	protein2	27.959999999999997
233	protein3	18.64
234	protein1	37.44
234	protein2	28.08
234	protein3	18.72
235	protein1	37.6
235	protein2	28.2
235	protein3	18.8
236	protein1	37.76
236	protein2	28.32
236	protein3	18.88
237	protein1	37.92
237	protein2	28.439999999999998
237	protein3	18.96
238	protein1	38.08
238	protein2	28.56
238	protein3	19.04
239	protein1	38.24
239	protein2	28.68
239	protein3	19.12
240	protein1	38.4
240	protein2	28.799999999999997
240	protein3	19.2
241	protein1	38.56
241	protein2	28.919999999999998
241	protein3	19.28
242	protein1	38.72
242	protein2	29.04
242	protein3	19.36
243	protein1	38.88
243	protein2	29.16
243	protein3	19.44
244	protein1	39.04
244	protein2	29.279999999999998
244	protein3	19.52
245	protein1	39.2
245	protein2	29.4
245	protein3	19.6
246	protein1	39.36
246	protein2	29.52
246	protein3	19.68
247	protein1	39.52
247	protein2	29.64
247	protein3	19.76
248	protein1	39.68
248	protein2	29.759999999999998
248	protein3	19.84
249	protein1	39.84
249	protein2	29.88
249	protein3	19.92
250	protein1	40.0
250	protein2	30.0
250	protein3	20.0
